Database ID,query_id,start,CPU Time,Data Scanned,Start Timestamp,End Timestamp,Queueing Delay,I/O Time,CPU Latency,query_duration,query_duration_with_queue
8,3,1632508,274.8000000000002,0.0,1632508,1642000,0,0.546992,6.2748,6.821792,9.492
2,21,1632544,905.12,0.0,1632544,1633000,0,0.47217200000000004,0.90512,1.3772920000000002,1.3772920000000002
3,1,1633166,196.48000000000002,0.0,1633166,1635000,0,0.841378,1.19648,2.037858,2.037858
8,14,1633554,624.0,0.0,1633554,1636000,0,0.508736,1.624,2.132736,2.446
15,1,1636196,592.320000000007,0.0,1636196,1710000,0,1.2381760000000002,68.59232,69.830496,73.804
3,20,1636573,370.48,0.0,1636573,1637000,0,0.43774799999999997,0.37048000000000003,0.808228,0.808228
8,8,1638463,778.8800000000001,0.0,1638463,1642000,0,0.581141,3.77888,4.360021,4.360021
7,21,1640292,525.6000000000004,0.0,1640292,1646000,0,0.753861,4.525600000000001,5.279461,5.708
8,18,1643186,518.0799999999999,0.0,1643186,1656000,0,0.8334459999999999,11.51808,12.351526,12.814
8,16,1644581,836.24,0.0,1644581,1646000,0,0.421234,1.83624,2.257474,2.257474
8,11,1645954,880.32,0.0,1645954,1647000,0,0.054968,0.8803200000000001,0.9352880000000001,1.046
8,4,1647749,258.6399999999999,0.0,1647749,1651000,0,0.268169,3.2586399999999998,3.5268089999999996,3.5268089999999996
8,16,1648371,836.24,0.0,1648371,1650000,0,0.631234,1.83624,2.467474,2.467474
10,2,1650005,735.6000000000004,0.0,1650005,1658000,0,1.004547,5.735600000000001,6.740147,7.995
8,15,1654088,597.8400000000001,0.0,1654088,1657000,0,0.975071,2.59784,3.5729110000000004,3.5729110000000004
11,7,1660852,308.2399999999998,0.0,1660852,1669000,0,0.246798,8.30824,8.555038,8.555038
3,13,1663461,168.16000000000008,0.0,1663461,1665000,0,0.540872,1.16816,1.709032,1.709032
9,22,1666028,585.5999999999999,0.0,1666028,1668000,0,0.978815,1.5856,2.564415,2.564415
8,8,1667992,778.8800000000001,0.0,1667992,1673000,0,0.052141,3.77888,3.8310210000000002,5.008
8,21,1669418,335.84000000000015,0.0,1669418,1677000,0,0.6500889999999999,6.33584,6.9859290000000005,7.582
3,4,1671333,465.52,0.0,1671333,1672000,0,0.6694680000000001,0.46552,1.134988,1.134988
8,6,1673258,979.44,-2.842170943040401e-14,1673258,1674000,0,0.765065,0.9794400000000001,1.7445050000000002,1.7445050000000002
8,1,1676158,375.3600000000006,0.0,1676158,1686000,0,0.893602,8.37536,9.268962,9.842
8,17,1676526,376.0799999999999,0.0,1676526,1680000,0,0.52721,2.37608,2.90329,3.474
8,17,1677402,376.0799999999999,0.0,1677402,1680000,0,0.65121,2.37608,3.02729,3.02729
5,13,1677860,504.48,0.0,1677860,1682000,0,0.15162,3.50448,3.6561,4.14
5,5,1678701,158.856,0.0,1678701,1679000,0,0.312069,0.158856,0.470925,0.470925
8,16,1679609,836.24,0.0,1679609,1681000,0,0.39323400000000003,1.83624,2.229474,2.229474
0,17,1680603,339.44,0.0,1680603,1683000,0,0.401517,0.33944,0.7409570000000001,2.397
8,16,1681313,836.24,0.0,1681313,1684000,0,0.6914680000000001,1.83624,2.527708,2.687
8,18,1681625,518.0799999999999,0.0,1681625,1695000,0,0.413892,11.51808,11.931972,13.375
8,3,1684609,274.8000000000002,0.0,1684609,1691000,0,0.41849600000000003,6.2748,6.693296,6.693296
8,22,1686589,109.92000000000007,0.0,1686589,1688000,0,0.41564799999999996,1.10992,1.525568,1.525568
13,8,1690948,735.0400000000009,0.0,1690948,1709000,0,0.247584,16.73504,16.982624,18.052
8,22,1692958,109.92000000000007,0.0,1692958,1694000,0,0.046648,1.10992,1.156568,1.156568
8,8,1694855,778.8800000000001,0.0,1694855,1698000,0,0.189141,3.77888,3.9680210000000002,3.9680210000000002
3,16,1695459,262.32,-4.440892098500626e-16,1695459,1696000,0,0.541342,0.26232,0.803662,0.803662
2,8,1698539,539.84,0.0,1698539,1699000,0,0.467436,0.53984,1.007276,1.007276
3,1,1699871,196.48000000000002,0.0,1699871,1701000,0,0.132689,1.19648,1.329169,1.329169
5,14,1700072,696.0,0.0,1700072,1702000,0,0.95421,0.696,1.65021,1.928
15,21,1700820,402.08000000000175,0.0,1700820,1758000,0,1.2360319999999998,53.402080000000005,54.63811200000001,57.18
8,18,1702888,518.0799999999999,0.0,1702888,1714000,0,0.131446,11.51808,11.649526,11.649526
8,4,1703522,258.6399999999999,0.0,1703522,1707000,0,0.49516899999999997,3.2586399999999998,3.7538089999999995,3.7538089999999995
3,13,1705974,168.16000000000008,0.0,1705974,1708000,0,0.027871999999999997,1.16816,1.196032,2.026
8,10,1709570,326.15999999999985,0.0,1709570,1716000,0,0.456613,5.32616,5.782773,6.43
8,21,1710585,335.84000000000015,0.0,1710585,1718000,0,0.483089,6.33584,6.818929,7.415
8,5,1713553,370.664,0.0,1713553,1714000,0,0.479842,0.370664,0.850506,0.850506
8,10,1714372,326.15999999999985,0.0,1714372,1722000,0,0.681226,5.32616,6.0073859999999994,7.628
11,5,1714988,900.184,0.0,1714988,1715000,0,0.187538,0.900184,1.087722,1.087722
3,5,1716046,52.952,0.0,1716046,1717000,0,0.958106,0.052952,1.011058,1.011058
8,4,1718035,258.6399999999999,0.0,1718035,1723000,0,0.982169,3.2586399999999998,4.240809,4.965
8,19,1720062,888.48,0.0,1720062,1724000,0,0.9689559999999999,2.88848,3.857436,3.938
5,7,1721155,466.1600000000001,0.0,1721155,1723000,0,0.860019,1.4661600000000001,2.326179,2.326179
8,19,1722787,888.48,0.0,1722787,1727000,0,0.243956,2.88848,3.1324359999999998,4.213
8,1,1723352,375.3600000000006,0.0,1723352,1733000,0,0.673801,8.37536,9.049161,9.648
8,18,1725870,518.0799999999999,0.0,1725870,1738000,0,0.149446,11.51808,11.667525999999999,12.13
11,8,1729209,177.28000000000065,0.0,1729209,1740000,0,1.024472,9.177280000000001,10.201752,10.791
13,19,1729726,791.8400000000001,0.0,1729726,1743000,0,0.556624,12.79184,13.348464,13.348464
0,12,1732957,513.6,0.0,1732957,1733000,0,0.046319,0.5136000000000001,0.5599190000000001,0.5599190000000001
3,21,1733376,905.12,0.0,1733376,1734000,0,0.632086,0.90512,1.537206,1.537206
5,3,1734806,689.1999999999998,0.0,1734806,1737000,0,0.205733,2.6891999999999996,2.8949329999999995,2.8949329999999995
13,19,1736146,791.8400000000001,0.0,1736146,1751000,0,0.995312,12.79184,13.787152,14.854
15,5,1738135,124.16800000000012,0.0,1738135,1742000,0,1.139432,3.124168,4.2636,4.2636
3,20,1740568,370.48,0.0,1740568,1741000,0,0.437374,0.37048000000000003,0.8078540000000001,0.8078540000000001
3,3,1741711,896.4,0.0,1741711,1743000,0,0.292894,0.8964,1.1892939999999999,1.289
15,7,1743361,834.4799999999996,0.0,1743361,1774000,0,0.9510149999999999,28.83448,29.785494999999997,30.639
16,16,1744507,297.2000000000007,0.0,1744507,1767000,0,0.502811,22.2972,22.800011,22.800011
8,12,1747168,595.1999999999998,0.0,1747168,1751000,0,0.855189,3.5951999999999997,4.4503889999999995,4.4503889999999995
8,7,1748536,421.03999999999996,0.0,1748536,1753000,0,0.5013810000000001,3.42104,3.922421,4.464
13,7,1749662,150.3199999999997,0.0,1749662,1766000,0,0.499634,15.150319999999999,15.649954,16.338
2,14,1756339,232.0,0.0,1756339,1757000,0,0.6714,0.232,0.9034,0.9034
8,19,1756737,888.48,0.0,1756737,1760000,0,0.32491200000000003,2.88848,3.213392,3.263
13,16,1757405,131.92000000000007,0.0,1757405,1769000,0,0.598582,8.131920000000001,8.730502000000001,11.595
8,4,1758328,258.6399999999999,0.0,1758328,1763000,0,0.706338,3.2586399999999998,3.964978,4.672
8,14,1758948,624.0,0.0,1758948,1760000,0,0.114736,1.624,1.738736,1.738736
8,9,1760566,159.60000000000036,0.0,1760566,1770000,0,0.483209,7.1596,7.642809,9.434
15,22,1763055,355.0400000000009,0.0,1763055,1775000,0,0.987506,9.35504,10.342546,11.945
11,17,1764350,770.4799999999996,0.0,1764350,1770000,0,0.715924,5.770479999999999,6.486403999999999,6.486403999999999
3,19,1767655,412.64,0.0,1767655,1768000,0,0.35013999999999995,0.41264,0.76278,0.76278
3,1,1769086,196.48000000000002,0.0,1769086,1772000,0,0.9176890000000001,1.19648,2.114169,2.914
8,6,1770034,979.44,-2.842170943040401e-14,1770034,1771000,0,0.989065,0.9794400000000001,1.968505,1.968505
5,21,1771732,715.3600000000001,0.0,1771732,1776000,0,0.294347,2.71536,3.009707,4.268
3,12,1773454,513.6,0.0,1773454,1774000,0,0.549319,0.5136000000000001,1.062919,1.062919
8,16,1776364,1836.24,0.0,1776364,1777000,0,0.638234,0.91812,1.556354,1.556354
13,4,1776980,431.1200000000008,0.0,1777000,1792000,20,1.077067,14.43112,15.508187,15.508187
8,18,1779156,518.0799999999999,0.0,1779156,1791000,0,0.8634459999999999,11.51808,12.381526,12.381526
8,21,1781879,335.84000000000015,0.0,1781879,1788000,0,0.189089,6.33584,6.524929,6.524929
3,6,1783245,139.92,0.0,1783245,1784000,0,0.758298,0.13992,0.898218,0.898218
15,4,1784785,465.6800000000003,0.0,1784785,1814000,0,0.362456,26.46568,26.828136,29.215
5,22,1786350,475.68,0.0,1786350,1787000,0,0.651948,0.47568,1.127628,1.127628
5,1,1787189,589.44,0.0,1787189,1792000,0,0.833122,3.58944,4.422562,4.811
5,10,1787890,282.6399999999999,-1.4210854715202004e-14,1787890,1790000,0,0.13271,2.28264,2.4153499999999997,2.4153499999999997
8,1,1791135,375.3600000000006,0.0,1791135,1801000,0,0.890801,8.37536,9.266161,9.865
8,3,1792583,274.8000000000002,0.0,1792583,1799000,0,0.444496,6.2748,6.719296,6.719296
8,4,1794768,258.6399999999999,0.0,1794768,1798000,0,0.249169,3.2586399999999998,3.507809,3.507809
8,6,1798795,979.44,-2.842170943040401e-14,1798795,1800000,0,0.228065,0.9794400000000001,1.207505,1.207505
8,9,1800517,159.60000000000036,0.0,1800517,1809000,0,0.5322089999999999,7.1596,7.691809,8.483
8,13,1801028,177.1199999999999,0.0,1801028,1811000,0,1.013169,8.17712,9.190289,9.972
15,19,1801276,345.7599999999984,0.0,1801276,1828000,0,1.547296,24.34576,25.893055999999998,26.724
8,9,1801923,159.60000000000036,0.0,1801923,1810000,0,0.22462699999999997,7.1596,7.384227,8.077
13,3,1802368,788.4000000000015,0.0,1802368,1831000,0,0.755904,27.788400000000003,28.544304000000004,28.632
10,12,1804789,676.8000000000002,0.0,1804789,1811000,0,0.254026,6.6768,6.930826,6.930826
3,6,1806607,139.92,0.0,1806607,1807000,0,0.39629800000000004,0.13992,0.5362180000000001,0.5362180000000001
5,14,1810186,696.0,0.0,1810186,1812000,0,0.8402099999999999,0.696,1.5362099999999999,1.814
15,21,1810493,402.08000000000175,0.0,1810493,1867000,0,1.5630320000000002,53.402080000000005,54.965112000000005,56.507
8,2,1812304,88.40000000000009,0.0,1812304,1816000,0,0.7118319999999999,3.0884,3.800232,3.800232
8,7,1812587,421.03999999999996,0.0,1812587,1817000,0,0.487762,3.42104,3.908802,4.413
3,3,1814167,896.4,0.0,1814167,1815000,0,0.8446819999999999,0.8964,1.741082,1.741082
3,9,1814604,22.799999999999955,0.0,1814604,1818000,0,0.417435,1.0228,1.440235,3.396
8,2,1814830,88.40000000000009,0.0,1814830,1819000,0,0.193748,3.0884,3.282148,4.17
3,19,1816143,412.64,0.0,1816143,1818000,0,0.8672799999999999,0.41264,1.27992,1.857
3,20,1816628,370.48,0.0,1816628,1817000,0,0.382748,0.37048000000000003,0.753228,0.753228
8,5,1818325,370.664,0.0,1818325,1820000,0,0.7078420000000001,0.370664,1.078506,1.675
8,15,1820257,597.8400000000001,0.0,1820257,1823000,0,0.806071,2.59784,3.403911,3.403911
3,1,1822004,196.48000000000002,0.0,1822004,1825000,0,0.999689,1.19648,2.1961690000000003,2.996
9,18,1823497,454.40000000000146,0.0,1823497,1841000,0,0.530736,16.4544,16.985136,17.503
11,2,1825720,500.39999999999964,0.0,1825720,1833000,0,0.297706,7.5004,7.798106,7.798106
8,7,1826505,421.03999999999996,0.0,1826505,1830000,0,0.532381,3.42104,3.953421,3.953421
8,17,1827094,376.0799999999999,0.0,1827094,1831000,0,0.932605,2.37608,3.308685,3.906
8,21,1829863,335.84000000000015,0.0,1829863,1838000,0,0.20508900000000002,6.33584,6.540929,8.137
8,4,1831354,258.6399999999999,0.0,1831354,1835000,0,0.663169,3.2586399999999998,3.9218089999999997,3.9218089999999997
8,8,1833490,778.8800000000001,0.0,1833490,1839000,0,0.554141,3.77888,4.3330210000000005,5.51
8,16,1835427,836.24,0.0,1835427,1837000,0,0.5752339999999999,1.83624,2.411474,2.411474
5,14,1837337,696.0,0.0,1837337,1838000,0,0.6761050000000001,0.696,1.372105,1.372105
8,10,1838074,326.15999999999985,0.0,1838074,1846000,0,0.952613,5.32616,6.278773,7.926
13,4,1840267,431.1200000000008,0.0,1840267,1856000,0,0.810067,14.43112,15.241187,15.733
5,2,1841751,323.5999999999999,0.0,1841751,1843000,0,0.252935,1.3235999999999999,1.5765349999999998,1.5765349999999998
8,17,1842282,376.0799999999999,0.0,1842282,1846000,0,0.77121,2.37608,3.14729,3.718
5,16,1842733,786.96,0.0,1842733,1844000,0,0.26925,0.78696,1.05621,1.267
15,6,1844762,255.28000000000065,0.0,1844762,1854000,0,0.43255999999999994,8.25528,8.687840000000001,9.238
5,15,1845661,113.3599999999999,0.0,1845661,1847000,0,0.389288,1.11336,1.502648,1.502648
8,19,1845850,888.48,0.0,1845850,1849000,0,0.211912,2.88848,3.100392,3.15
5,19,1846185,237.92000000000007,0.0,1846185,1848000,0,0.840846,1.2379200000000001,2.078766,2.078766
13,5,1846870,641.512,0.0,1846870,1850000,0,0.412624,1.641512,2.054136,3.13
8,22,1847666,109.92000000000007,0.0,1847666,1849000,0,0.338648,1.10992,1.448568,1.448568
3,18,1848492,645.44,0.0,1848492,1852000,0,0.51066,1.64544,2.1561,3.508
15,9,1849244,345.1999999999971,0.0,1849244,1911000,0,1.1656,57.172599999999996,58.33819999999999,61.756
8,6,1851545,979.44,-2.842170943040401e-14,1851545,1852000,0,0.478065,0.9794400000000001,1.457505,1.457505
8,6,1853451,979.44,-2.842170943040401e-14,1853451,1854000,0,0.572065,0.9794400000000001,1.5515050000000001,1.5515050000000001
3,22,1855236,158.56,0.0,1855236,1856000,0,0.765887,0.15856,0.924447,0.924447
8,1,1855611,375.3600000000006,0.0,1855611,1865000,0,0.466403,8.37536,8.841763,9.389
5,21,1855808,715.3600000000001,0.0,1855808,1859000,0,0.271041,2.71536,2.986401,3.192
5,9,1857820,68.40000000000009,0.0,1857820,1861000,0,0.200062,3.0684,3.268462,3.268462
8,8,1858073,778.8800000000001,0.0,1858073,1863000,0,0.971141,3.77888,4.750021,4.927
8,16,1861581,836.24,0.0,1861581,1864000,0,0.421234,1.83624,2.257474,2.419
8,13,1863380,177.1199999999999,0.0,1863380,1874000,0,0.633723,8.17712,8.810843,10.62
8,19,1864200,888.48,0.0,1864200,1867000,0,0.830956,2.88848,3.719436,3.719436
8,12,1866110,595.1999999999998,0.0,1866110,1871000,0,0.913189,3.5951999999999997,4.508388999999999,4.89
5,20,1870782,111.44000000000005,0.0,1870782,1873000,0,0.232284,1.11144,1.343724,2.218
8,11,1874058,880.32,0.0,1874058,1875000,0,0.9509679999999999,0.8803200000000001,1.831288,1.831288
13,16,1875735,131.92000000000007,0.0,1875735,1884000,0,0.268582,8.131920000000001,8.400502000000001,8.400502000000001
3,17,1879837,339.44,0.0,1879837,1880000,0,0.167517,0.33944,0.506957,0.506957
16,12,1881548,656.0,0.0,1881548,1927000,0,1.023392,43.656,44.679392,45.452
8,2,1881758,88.40000000000009,0.0,1881758,1886000,0,0.257832,3.0884,3.346232,4.242
8,10,1884319,326.15999999999985,0.0,1884319,1890000,0,0.707613,5.32616,6.033773,6.033773
0,2,1887318,441.2,0.0,1887318,1888000,0,0.683,0.4412,1.1242,1.1242
5,12,1889078,540.8,0.0,1889078,1892000,0,0.931952,1.5408,2.472752,2.922
11,2,1890505,500.39999999999964,0.0,1890505,1899000,0,0.512706,7.5004,8.013106,8.495
5,6,1893413,419.76,-1.4210854715202004e-14,1893413,1894000,0,0.596891,0.41975999999999997,1.016651,1.016651
19,20,1894312,890.8800000000047,0.0,1894312,2028000,0,3.089568,128.89088,131.98044800000002,133.688
5,12,1895149,540.8,0.0,1895149,1897000,0,0.870904,1.5408,2.411704,2.411704
3,12,1897040,513.6,0.0,1897040,1898000,0,0.9633189999999999,0.5136000000000001,1.476919,1.476919
8,13,1898341,177.1199999999999,0.0,1898341,1907000,0,0.6727230000000001,8.17712,8.849843,8.849843
5,1,1901013,589.44,0.0,1901013,1905000,0,0.998061,3.58944,4.5875010000000005,4.5875010000000005
5,11,1903125,377.28,0.0,1903125,1904000,0,0.883514,0.37727999999999995,1.260794,1.260794
8,14,1903679,624.0,0.0,1903679,1908000,0,0.383736,1.624,2.007736,4.321
15,18,1904560,80.9600000000064,0.0,1904560,2003000,0,0.60384,97.08096,97.68480000000001,98.44
11,6,1908108,378.6399999999999,0.0,1908108,1911000,0,0.94799,2.37864,3.3266299999999998,3.3266299999999998
5,3,1909218,689.1999999999998,0.0,1909218,1913000,0,0.805466,2.6891999999999996,3.4946659999999996,3.782
19,7,1909623,984.320000000007,0.0,1909623,2086000,0,3.3237339999999995,171.98432,175.308054,176.377
5,17,1911880,18.32000000000005,0.0,1911880,1914000,0,0.142114,1.0183200000000001,1.1604340000000002,2.12
8,16,1912228,836.24,0.0,1912228,1914000,0,0.774234,1.83624,2.610474,2.610474
8,6,1913653,979.44,-2.842170943040401e-14,1913653,1915000,0,0.370065,0.9794400000000001,1.3495050000000002,1.3495050000000002
5,16,1915995,786.96,0.0,1915995,1916000,0,0.006125,0.78696,0.793085,0.793085
5,10,1918315,282.6399999999999,-1.4210854715202004e-14,1918315,1921000,0,0.6963550000000001,2.28264,2.978995,2.978995
13,12,1919163,921.6000000000004,0.0,1919163,1936000,0,0.9404239999999999,15.9216,16.862023999999998,16.862023999999998
8,15,1920005,597.8400000000001,0.0,1920005,1923000,0,1.058071,2.59784,3.655911,3.655911
5,9,1921741,68.40000000000009,0.0,1921741,1926000,0,0.299124,3.0684,3.367524,4.259
8,3,1921993,274.8000000000002,0.0,1921993,1929000,0,0.061992,6.2748,6.336792,7.007
5,14,1923407,696.0,0.0,1923407,1924000,0,0.606105,0.696,1.302105,1.302105
3,16,1924255,262.32,-4.440892098500626e-16,1924255,1925000,0,0.745684,0.26232,1.0080040000000001,1.0080040000000001
0,12,1924810,513.6,0.0,1924810,1926000,0,0.196638,0.5136000000000001,0.710238,1.19
5,6,1925749,419.76,-1.4210854715202004e-14,1925749,1927000,0,0.260891,0.41975999999999997,0.6806509999999999,1.251
8,18,1926357,518.0799999999999,0.0,1926357,1941000,0,0.662446,11.51808,12.180525999999999,14.643
8,12,1928138,595.1999999999998,0.0,1928138,1932000,0,0.885189,3.5951999999999997,4.480389,4.480389
3,11,1930578,125.76,0.0,1930578,1931000,0,0.423218,0.12576,0.548978,0.548978
5,6,1931859,419.76,-1.4210854715202004e-14,1931859,1933000,0,0.150891,0.41975999999999997,0.570651,1.141
8,7,1933299,421.03999999999996,0.0,1933299,1937000,0,0.738381,3.42104,4.159421,4.159421
8,12,1935678,595.1999999999998,0.0,1935678,1940000,0,0.345189,3.5951999999999997,3.9403889999999997,4.322
3,13,1938970,168.16000000000008,0.0,1938970,1942000,0,0.031872,1.16816,1.200032,3.03
8,17,1940774,376.0799999999999,0.0,1940774,1944000,0,0.252605,2.37608,2.628685,3.226
8,5,1941606,370.664,0.0,1941606,1942000,0,0.426842,0.370664,0.797506,0.797506
3,21,1945051,905.12,0.0,1945051,1946000,0,0.957086,0.90512,1.862206,1.862206
3,19,1946436,412.64,0.0,1946436,1947000,0,0.5742799999999999,0.41264,0.9869199999999999,0.9869199999999999
8,22,1946907,109.92000000000007,0.0,1946907,1949000,0,0.102296,1.10992,1.212216,2.093
11,21,1947007,387.0400000000009,0.0,1947007,1965000,0,1.555176,15.38704,16.942216000000002,17.993
8,5,1947438,370.664,0.0,1947438,1948000,0,0.6605260000000001,0.370664,1.03119,1.03119
3,18,1947740,645.44,0.0,1947740,1950000,0,0.26798,1.64544,1.91342,2.26
15,18,1949798,80.9600000000064,0.0,1949798,2049000,0,0.36584000000000005,97.08096,97.44680000000001,99.202
8,4,1950827,258.6399999999999,0.0,1950827,1954000,0,0.19016899999999998,3.2586399999999998,3.448809,3.448809
3,21,1952602,905.12,0.0,1952602,1953000,0,0.406086,0.90512,1.311206,1.311206
8,12,1958442,595.1999999999998,0.0,1958442,1962000,0,0.5811890000000001,3.5951999999999997,4.1763889999999995,4.1763889999999995
8,4,1960929,258.6399999999999,0.0,1960929,1965000,0,0.088169,3.2586399999999998,3.346809,4.071
3,7,1962762,488.72,0.0,1962762,1963000,0,0.252235,0.48872000000000004,0.740955,0.740955
8,6,1962866,979.44,0.0,1962866,1964000,0,0.20319500000000001,0.9794400000000001,1.182635,1.182635
8,3,1962960,274.8000000000002,0.0,1962960,1971000,0,0.12248799999999999,6.2748,6.397288,8.04
9,3,1966788,964.0,0.0,1966788,1976000,0,0.251415,8.964,9.215415,9.215415
5,15,1967116,113.3599999999999,0.0,1967116,1969000,0,0.909144,1.11336,2.0225039999999996,2.0225039999999996
5,14,1968430,696.0,0.0,1968430,1970000,0,0.583105,0.696,1.279105,1.57
5,18,1971608,936.3199999999997,0.0,1971608,1977000,0,0.400354,4.936319999999999,5.3366739999999995,5.392
8,2,1972356,88.40000000000009,0.0,1972356,1976000,0,0.651916,3.0884,3.740316,3.740316
5,11,1975409,377.28,0.0,1975409,1978000,0,0.5952569999999999,0.37727999999999995,0.9725369999999999,2.591
5,10,1977223,282.6399999999999,-1.4210854715202004e-14,1977223,1981000,0,0.79971,2.28264,3.08235,3.777
8,10,1977369,326.15999999999985,0.0,1977369,1984000,0,0.684226,5.32616,6.010386,6.631
15,20,1979687,858.3199999999997,0.0,1979687,2002000,0,0.607912,21.85832,22.466231999999998,22.466231999999998
3,17,1980434,339.44,0.0,1980434,1981000,0,0.5705169999999999,0.33944,0.9099569999999999,0.9099569999999999
8,3,1981503,274.8000000000002,0.0,1981503,1989000,0,0.551992,6.2748,6.826792,7.497
5,19,1981735,237.92000000000007,0.0,1981735,1983000,0,0.290846,1.2379200000000001,1.528766,1.528766
8,1,1982135,375.3600000000006,0.0,1982135,1992000,0,0.890801,8.37536,9.266161,9.865
8,16,1984522,836.24,0.0,1984522,1986000,0,0.480234,1.83624,2.316474,2.316474
8,17,1985041,376.0799999999999,0.0,1985041,1989000,0,0.985605,2.37608,3.361685,3.959
9,13,1988966,681.6000000000004,0.0,1988966,2003000,0,0.05387700000000001,11.6816,11.735477,14.034
8,5,1990733,370.664,0.0,1990733,1991000,0,0.299842,0.370664,0.670506,0.670506
8,8,1991505,778.8800000000001,0.0,1991505,1996000,0,0.583282,3.77888,4.362162,4.495
8,7,1991862,421.03999999999996,0.0,1991862,1995000,0,0.212762,3.42104,3.633802,3.633802
5,18,1992598,936.3199999999997,0.0,1992598,1998000,0,0.410354,4.936319999999999,5.346673999999999,5.402
8,21,1994250,335.84000000000015,0.0,1994250,2002000,0,0.886178,6.33584,7.222018,7.75
16,12,1994608,656.0,0.0,1994608,2040000,0,0.963392,43.656,44.619392,45.392
8,22,1995180,109.92000000000007,0.0,1995180,1997000,0,0.8246479999999999,1.10992,1.934568,1.934568
8,8,1997311,778.8800000000001,0.0,1997311,2001000,0,0.7331409999999999,3.77888,4.512021,4.512021
8,6,1999298,979.44,-2.842170943040401e-14,1999298,2000000,0,0.725065,0.9794400000000001,1.7045050000000002,1.7045050000000002
13,15,2003379,504.71999999999935,-4.547473508864641e-13,2003379,2015000,0,0.88724,11.504719999999999,12.39196,12.39196
15,10,2004971,891.9199999999983,0.0,2004971,2052000,0,0.260424,44.89192,45.152344,47.029
15,12,2007554,302.40000000000146,0.0,2007554,2038000,0,0.644656,30.302400000000002,30.947056000000003,30.947056000000003
8,1,2008244,375.3600000000006,0.0,2008244,2017000,0,0.781801,8.37536,9.157161,9.157161
3,18,2010640,645.44,0.0,2010640,2012000,0,0.36266,1.64544,2.0080999999999998,2.0080999999999998
8,19,2011514,888.48,0.0,2011514,2015000,0,0.547912,2.88848,3.4363919999999997,3.486
3,11,2011777,125.76,0.0,2011777,2013000,0,0.225436,0.12576,0.351196,1.223
8,18,2013238,518.0799999999999,0.0,2013238,2027000,0,0.781446,11.51808,12.299526,13.762
8,5,2017591,370.664,0.0,2017591,2018000,0,0.44184199999999996,0.370664,0.812506,0.812506
3,5,2018647,52.952,0.0,2018647,2019000,0,0.357106,0.052952,0.410058,0.410058
15,14,2019643,688.0,0.0,2019643,2035000,0,0.634504,13.688,14.322504,15.357
15,20,2021399,858.3199999999997,0.0,2021399,2046000,0,1.190824,21.85832,23.049144,24.601
8,4,2021975,258.6399999999999,0.0,2021975,2025000,0,0.059338,3.2586399999999998,3.3179779999999996,3.3179779999999996
8,3,2022248,274.8000000000002,0.0,2022248,2029000,0,0.779496,6.2748,7.054296,7.054296
8,22,2023168,109.92000000000007,0.0,2023168,2025000,0,0.8412959999999999,1.10992,1.951216,1.951216
5,9,2023885,68.40000000000009,0.0,2023885,2028000,0,0.155124,3.0684,3.223524,4.115
5,5,2025372,158.856,0.0,2025372,2026000,0,0.641069,0.158856,0.799925,0.799925
5,3,2027350,689.1999999999998,0.0,2027350,2032000,0,0.661733,2.6891999999999996,3.3509329999999995,4.65
8,5,2029403,370.664,0.0,2029403,2030000,0,0.6626839999999999,0.370664,1.033348,1.033348
5,19,2029516,237.92000000000007,0.0,2029516,2033000,0,0.509846,1.2379200000000001,1.7477660000000002,3.484
19,7,2031662,1984.320000000007,0.0,2031662,2201000,0,2.3113669999999997,164.99216,167.303527,169.338
15,3,2033878,887.5999999999985,0.0,2033878,2086000,0,0.359568,52.8876,53.247168,53.247168
3,16,2036664,262.32,-4.440892098500626e-16,2036664,2037000,0,0.33634200000000003,0.26232,0.598662,0.598662
8,4,2037233,258.6399999999999,0.0,2037233,2041000,0,0.784169,3.2586399999999998,4.042809,4.042809
16,21,2038952,935.1999999999971,-9.094947017729282e-13,2038952,2117000,0,0.8631040000000001,76.9352,77.798304,78.048
8,17,2040017,376.0799999999999,0.0,2040017,2043000,0,1.009605,2.37608,3.385685,3.385685
13,15,2043213,504.71999999999935,-4.547473508864641e-13,2043213,2055000,0,1.0532400000000002,11.504719999999999,12.55796,12.55796
8,5,2046967,370.664,0.0,2046967,2047000,0,0.06584200000000001,0.370664,0.436506,0.436506
8,16,2047581,836.24,0.0,2047581,2049000,0,0.421234,1.83624,2.257474,2.257474
13,21,2052829,58.720000000001164,0.0,2052829,2082000,0,0.456696,28.05872,28.515416000000002,29.171
8,4,2053629,258.6399999999999,0.0,2053629,2057000,0,0.388169,3.2586399999999998,3.6468089999999997,3.6468089999999997
3,12,2054675,513.6,0.0,2054675,2055000,0,0.328319,0.5136000000000001,0.8419190000000001,0.8419190000000001
8,8,2055191,778.8800000000001,0.0,2055191,2060000,0,0.853141,3.77888,4.632021,4.809
3,1,2056131,196.48000000000002,0.0,2056131,2058000,0,0.872689,1.19648,2.069169,2.069169
3,4,2057396,465.52,0.0,2057396,2058000,0,0.608936,0.46552,1.074456,1.074456
2,17,2057755,339.44,0.0,2057755,2059000,0,0.254034,0.33944,0.5934740000000001,1.245
8,13,2060810,177.1199999999999,0.0,2060810,2069000,0,0.203723,8.17712,8.380843,8.380843
3,21,2061476,905.12,0.0,2061476,2062000,0,0.540172,0.90512,1.445292,1.445292
