query_stream_id,query_id,start,query_duration,query_duration_with_queue,Data Scanned,cpu_time
7,9,1680157,1113,1449,339.58,639250.0
8,1,1680418,1246,1247,258.01,1046920.0
5,5,1680440,604,605,130.69,19857.0
8,17,1680786,433,793,266.05,297010.0
8,17,1681662,428,429,266.05,297010.0
8,12,1681687,401,402,231.89,449400.0
8,16,1682624,1812,1814,22.34,229530.0
5,20,1683277,625,626,142.84,138930.0
8,16,1683869,2053,2055,22.34,229530.0
8,20,1685373,871,872,358.53,324170.0
8,16,1685573,1674,2081,22.34,229530.0
8,18,1685885,111,150,194.46,1439760.0
5,14,1686067,372,373,131.05,87000.0
13,5,1686656,1835,2174,1413.12,205189.0
8,3,1688868,403,404,274.96,784350.0
8,9,1689731,1092,1094,492.09,894950.0
16,3,1690540,2352,2693,3440.64,9524250.0
8,22,1690849,842,843,46.48,138740.0
3,16,1693186,1018,1391,3.42,32790.0
8,13,1693920,140,141,137.23,1022140.0
15,23,1695213,0,1,0.0,
3,16,1696120,1067,1068,3.42,32790.0
8,22,1697217,674,675,46.48,138740.0
8,1,1697852,931,1337,258.01,1046920.0
2,8,1698527,457,811,64.36,67480.0
13,8,1698835,1245,1565,1955.84,2091880.0
8,8,1699115,695,696,441.41,472360.0
3,1,1700531,104,105,36.89,149560.0
5,14,1701811,354,757,131.05,87000.0
8,15,1702196,144,145,630.71,324730.0
8,1,1703258,974,976,258.01,1046920.0
7,14,1703314,486,817,220.66,145000.0
13,23,1705293,0,0,0.0,
3,13,1706634,104,104,18.72,146020.0
8,18,1707148,120,121,194.46,1439760.0
8,2,1707754,355,356,79.16,386050.0
8,4,1707782,119,120,171.69,407330.0
8,12,1708409,340,341,231.89,449400.0
15,1,1709911,8437,8768,2170.88,8824040.0
15,21,1710251,12626,12949,5560.32,6675260.0
16,12,1711126,2509,2839,2856.96,5457000.0
8,5,1712274,129,130,328.42,46333.0
8,23,1713092,0,1,0.0,
8,10,1713830,266,267,266.13,665770.0
8,17,1714813,528,529,266.05,297010.0
8,21,1714845,116,117,680.89,791980.0
3,13,1715052,102,102,18.72,146020.0
8,14,1716282,575,576,313.68,203000.0
3,5,1716707,933,934,41.06,6619.0
8,5,1717813,748,749,328.42,46333.0
8,17,1717963,606,607,266.05,297010.0
8,10,1718632,113,114,266.13,665770.0
8,13,1719381,1566,1567,137.23,1022140.0
5,1,1720218,930,1276,110.61,448680.0
8,22,1720630,862,863,46.48,138740.0
11,5,1721841,1256,1639,877.69,112523.0
3,1,1721939,339,340,36.89,149560.0
8,4,1722294,125,126,171.69,407330.0
5,7,1722894,272,274,150.19,183270.0
3,14,1723771,103,104,52.0,29000.0
8,19,1724321,663,664,309.56,361060.0
3,8,1724536,445,445,64.36,67480.0
8,22,1724954,667,668,46.48,138740.0
8,19,1727047,838,839,309.56,361060.0
8,1,1727612,937,938,258.01,1046920.0
8,18,1730130,151,152,194.46,1439760.0
8,23,1731407,0,1,0.0,
8,6,1733806,117,118,230.65,122430.0
3,19,1733823,433,433,51.4,51580.0
3,21,1734036,1276,1653,80.86,113140.0
8,2,1735242,365,366,79.16,386050.0
11,8,1736062,889,1257,1167.36,1147160.0
5,3,1736545,320,681,117.33,336150.0
3,1,1737514,290,290,36.89,149560.0
13,19,1737613,2739,3072,1413.12,1598980.0
15,4,1738045,3894,4258,1474.56,3433210.0
8,7,1738349,735,736,373.81,427630.0
8,5,1740344,133,134,328.42,46333.0
5,23,1741123,0,1,0.0,
3,20,1741228,401,401,53.74,46310.0
3,3,1742371,208,209,38.94,112050.0
5,22,1742567,499,501,19.48,59460.0
13,19,1744033,2004,2004,1413.12,1598980.0
8,13,1744625,164,165,137.23,1022140.0
5,18,1745385,116,117,83.54,617040.0
8,21,1747347,2777,2777,680.89,791980.0
3,18,1747508,110,110,26.6,205680.0
15,5,1747566,2217,2218,2744.32,390521.0
8,12,1751428,343,344,231.89,449400.0
8,15,1752237,150,150,630.71,324730.0
15,7,1752792,1983,1984,3120.15,3604310.0
8,7,1752795,1152,1152,373.81,427630.0
8,19,1753546,786,1154,309.56,361060.0
16,16,1754587,1635,1989,98.11,2787150.0
2,14,1756328,180,539,52.0,29000.0
13,7,1757549,1218,1551,1616.34,1893790.0
5,6,1759018,142,464,98.91,52470.0
8,13,1759816,114,114,137.23,1022140.0
8,2,1760765,338,338,79.16,386050.0
8,19,1760996,655,655,309.56,361060.0
8,10,1761993,127,127,266.13,665770.0
8,4,1762587,119,119,171.69,407330.0
5,10,1762605,209,210,113.55,285330.0
8,3,1762875,469,470,274.96,784350.0
8,14,1763207,134,134,313.68,203000.0
8,12,1764563,368,368,231.89,449400.0
8,9,1764826,1299,1300,492.09,894950.0
13,16,1765292,2611,2611,35.82,1016490.0
3,19,1768316,452,810,51.4,51580.0
8,18,1768536,129,129,194.46,1439760.0
3,1,1769746,328,329,36.89,149560.0
11,17,1771203,622,1029,659.24,721310.0
3,23,1771395,0,1,0.0,
8,8,1771989,666,666,441.41,472360.0
15,22,1772486,2278,2627,425.06,1169380.0
8,4,1773462,109,110,171.69,407330.0
5,21,1773471,124,479,263.47,339420.0
3,12,1774114,236,236,33.19,64200.0
5,14,1774216,111,112,131.05,87000.0
8,6,1774294,109,110,230.65,122430.0
8,14,1775471,110,110,313.68,203000.0
2,17,1776398,260,691,45.17,42430.0
5,7,1777574,451,452,150.19,183270.0
16,23,1780201,0,1,0.0,
8,16,1780623,1906,1907,22.34,229530.0
8,18,1783415,115,115,194.46,1439760.0
3,6,1783905,153,153,32.98,17490.0
13,4,1784867,2155,2510,770.67,1803890.0
5,2,1785684,380,383,39.35,165450.0
8,21,1786138,112,112,680.89,791980.0
13,16,1786374,2273,2654,35.82,1016490.0
8,7,1787158,795,797,373.81,427630.0
5,20,1787466,938,940,142.84,138930.0
5,22,1788088,544,887,19.48,59460.0
5,1,1788928,621,622,110.61,448680.0
3,15,1789306,260,260,79.18,46390.0
5,10,1789629,186,188,113.55,285330.0
15,12,1790329,3219,3563,1986.56,3787800.0
8,11,1791782,500,501,89.68,110040.0
15,4,1794216,3976,3978,1474.56,3433210.0
13,5,1794816,2655,2655,1413.12,205189.0
3,8,1794818,273,274,64.36,67480.0
8,1,1795395,1534,1535,258.01,1046920.0
8,3,1796843,614,975,274.96,784350.0
8,4,1799027,661,662,171.69,407330.0
8,3,1800216,448,448,274.96,784350.0
3,22,1800943,415,415,6.29,19820.0
15,12,1801328,2641,2642,1986.56,3787800.0
5,12,1802366,299,669,99.52,192600.0
8,6,1803054,117,117,230.65,122430.0
3,23,1804155,0,0,0.0,
8,9,1804776,153,153,492.09,894950.0
8,13,1805287,119,119,137.23,1022140.0
8,2,1805287,336,336,79.16,386050.0
8,9,1806182,2045,2045,492.09,894950.0
8,9,1806445,1782,1783,492.09,894950.0
3,6,1807267,219,219,32.98,17490.0
5,5,1810035,144,145,130.69,19857.0
13,3,1810255,3930,4259,1239.04,3473550.0
10,12,1810555,3752,4093,430.26,834600.0
13,13,1810639,4738,5062,623.2,4526620.0
15,19,1810707,6196,6197,2744.32,3043220.0
3,19,1811096,611,612,51.4,51580.0
5,14,1811925,500,501,131.05,87000.0
13,14,1813104,983,1367,1433.66,899000.0
5,5,1813887,158,159,130.69,19857.0
3,3,1814827,296,296,38.94,112050.0
3,9,1815264,548,548,71.45,127850.0
5,22,1816410,556,558,19.48,59460.0
8,2,1816563,364,365,79.16,386050.0
8,18,1816784,123,123,194.46,1439760.0
3,19,1816803,440,440,51.4,51580.0
8,7,1816846,522,861,373.81,427630.0
3,18,1817207,115,472,26.6,205680.0
3,20,1817289,355,356,53.74,46310.0
3,6,1818420,158,158,32.98,17490.0
8,20,1818700,1006,1006,358.53,324170.0
8,2,1819089,344,345,79.16,386050.0
15,21,1819924,5612,5614,5560.32,6675260.0
5,23,1820991,0,1,0.0,
5,18,1821879,116,118,83.54,617040.0
8,5,1822584,132,132,328.42,46333.0
3,1,1822664,113,113,36.89,149560.0
13,8,1823145,1627,1628,1955.84,2091880.0
16,20,1823885,1442,1821,4290.56,3936350.0
8,15,1824517,110,111,630.71,324730.0
9,18,1828436,1165,1591,277.36,2056800.0
2,9,1829394,546,946,71.45,127850.0
8,14,1829862,428,429,313.68,203000.0
8,13,1830073,112,477,137.23,1022140.0
15,19,1830357,4506,4507,2744.32,3043220.0
8,7,1830764,626,626,373.81,427630.0
8,17,1831353,467,467,266.05,297010.0
15,16,1831547,3214,3631,68.05,1934610.0
11,2,1832573,562,957,177.06,937550.0
5,1,1833508,932,1289,110.61,448680.0
8,21,1834122,3073,3073,680.89,791980.0
13,17,1834845,1105,1441,1218.56,1315330.0
8,3,1835347,548,549,274.96,784350.0
8,4,1835613,722,1082,171.69,407330.0
8,8,1837749,819,819,441.41,472360.0
8,5,1838128,153,153,328.42,46333.0
5,14,1839076,376,378,131.05,87000.0
8,16,1839686,1446,1446,22.34,229530.0
8,14,1840556,116,116,313.68,203000.0
8,10,1842333,110,110,266.13,665770.0
5,2,1843490,353,354,39.35,165450.0
5,16,1844472,1475,1476,11.25,98370.0
8,3,1846362,463,463,274.96,784350.0
2,18,1846375,118,490,26.6,205680.0
8,17,1846541,446,446,266.05,297010.0
8,20,1846555,1338,1682,358.53,324170.0
5,15,1847400,942,944,251.44,139170.0
8,23,1847592,0,0,0.0,
5,19,1847924,852,1199,129.23,154740.0
13,4,1848154,3375,3726,770.67,1803890.0
8,5,1849084,144,144,328.42,46333.0
3,18,1849152,113,471,26.6,205680.0
9,13,1849364,2635,2998,198.77,1460200.0
19,5,1849679,15874,16230,17448.96,2356364.0
8,23,1849837,0,1,0.0,
16,2,1850033,970,1347,593.59,4687750.0
8,3,1850037,964,965,274.96,784350.0
8,19,1850110,1425,1426,309.56,361060.0
8,4,1850405,127,127,171.69,407330.0
8,19,1851177,1082,1083,309.56,361060.0
5,2,1851422,549,551,39.35,165450.0
8,22,1851925,1318,1319,46.48,138740.0
8,11,1852454,1003,1004,89.68,110040.0
8,11,1852956,609,609,89.68,110040.0
15,6,1854193,6783,7141,1945.6,1031910.0
13,5,1854757,4918,4918,1413.12,205189.0
8,6,1855804,108,109,230.65,122430.0
3,22,1855896,659,660,6.29,19820.0
8,17,1856737,744,744,266.05,297010.0
5,21,1857547,3640,3641,263.47,339420.0
5,11,1857655,602,603,42.57,47160.0
8,6,1857710,108,108,230.65,122430.0
8,22,1858239,778,778,46.48,138740.0
15,9,1858675,8742,9127,4096.0,7543150.0
5,9,1859559,2225,2227,200.62,383550.0
8,4,1859761,1348,1348,171.69,407330.0
8,1,1859870,1466,1467,258.01,1046920.0
8,14,1859991,142,142,313.68,203000.0
8,8,1862332,653,654,441.41,472360.0
8,18,1863865,144,145,194.46,1439760.0
8,16,1865840,2048,2049,22.34,229530.0
15,9,1867307,3659,3660,4096.0,7543150.0
8,7,1867519,594,595,373.81,427630.0
8,13,1867639,135,135,137.23,1022140.0
8,19,1868459,834,835,309.56,361060.0
8,12,1870369,526,526,231.89,449400.0
3,21,1870736,1264,1617,80.86,113140.0
11,22,1871741,1412,1736,117.97,336940.0
13,5,1871834,2144,2484,1413.12,205189.0
5,20,1872520,853,1214,142.84,138930.0
5,7,1876405,536,537,150.19,183270.0
8,15,1877127,110,110,630.71,324730.0
8,11,1878318,492,493,89.68,110040.0
3,17,1879444,365,365,45.17,42430.0
3,17,1880497,257,257,45.17,42430.0
5,17,1882445,330,331,110.57,127290.0
5,6,1883477,122,124,98.91,52470.0
13,16,1883622,2676,2677,35.82,1016490.0
8,2,1886017,329,329,79.16,386050.0
8,10,1888578,196,197,266.13,665770.0
3,19,1890030,307,307,51.4,51580.0
5,12,1890817,264,265,99.52,192600.0
16,12,1891628,1061,1490,2856.96,5457000.0
8,11,1891997,761,761,89.68,110040.0
15,22,1893520,2339,2697,425.06,1169380.0
5,4,1894913,384,385,73.68,174570.0
3,3,1894968,401,402,38.94,112050.0
5,6,1895152,148,460,98.91,52470.0
15,10,1896672,120,121,2314.24,5611490.0
5,12,1896888,236,237,99.52,192600.0
11,2,1897358,334,661,177.06,937550.0
3,12,1897700,269,269,33.19,64200.0
5,2,1898977,324,326,39.35,165450.0
8,3,1899157,494,495,274.96,784350.0
8,7,1900172,856,856,373.81,427630.0
8,13,1902600,110,110,137.23,1022140.0
5,1,1902752,603,604,110.61,448680.0
3,1,1902974,327,327,36.89,149560.0
2,18,1904146,372,743,26.6,205680.0
5,11,1904864,562,563,42.57,47160.0
19,20,1906327,4166,4581,19015.68,16486360.0
13,13,1906592,122,485,623.2,4526620.0
8,4,1907504,670,670,171.69,407330.0
8,14,1907938,106,433,313.68,203000.0
3,17,1910562,260,260,45.17,42430.0
5,3,1910957,283,285,117.33,336150.0
8,19,1911201,647,648,309.56,361060.0
8,3,1913000,555,555,274.96,784350.0
5,17,1913619,349,350,110.57,127290.0
15,18,1913991,3487,3835,1638.4,12135120.0
11,6,1914961,652,996,559.9,297330.0
8,21,1916274,2451,2452,680.89,791980.0
8,16,1916487,1497,1497,22.34,229530.0
8,6,1917309,222,600,230.65,122430.0
5,16,1917734,1866,1867,11.25,98370.0
8,6,1917913,229,230,230.65,122430.0
8,4,1918795,108,109,171.69,407330.0
15,1,1918895,6700,6701,2170.88,8824040.0
5,10,1920054,223,224,113.55,285330.0
19,7,1921638,4619,4990,19733.67,21748040.0
8,11,1922219,598,598,89.68,110040.0
8,19,1923068,1427,1428,309.56,361060.0
5,9,1923480,1766,1767,200.62,383550.0
8,17,1923815,1015,1015,266.05,297010.0
2,16,1924207,1315,1677,3.42,32790.0
8,15,1924264,110,110,630.71,324730.0
3,16,1924915,1632,2031,3.42,32790.0
5,14,1925146,537,883,131.05,87000.0
8,11,1925646,579,579,89.68,110040.0
8,8,1926002,770,770,441.41,472360.0
8,3,1926252,622,623,274.96,784350.0
8,12,1926319,473,473,231.89,449400.0
13,12,1927050,779,1166,1034.24,1990200.0
5,6,1927488,146,147,98.91,52470.0
16,23,1928975,0,1,0.0,
8,14,1929143,115,115,313.68,203000.0
8,21,1930124,2710,2710,680.89,791980.0
8,18,1930616,110,110,194.46,1439760.0
3,11,1931238,346,347,12.18,15720.0
8,15,1931898,151,151,630.71,324730.0
8,12,1932398,374,375,231.89,449400.0
13,22,1932543,1697,1697,218.97,614420.0
5,6,1933598,155,156,98.91,52470.0
8,20,1934219,995,996,358.53,324170.0
8,6,1936167,135,136,230.65,122430.0
8,7,1937558,501,501,373.81,427630.0
15,23,1938463,0,1,0.0,
13,10,1938847,199,200,1208.32,2948410.0
8,15,1939430,116,117,630.71,324730.0
3,13,1939630,140,141,18.72,146020.0
8,12,1939937,396,396,231.89,449400.0
8,15,1941756,116,116,630.71,324730.0
5,13,1941904,573,575,58.1,438060.0
5,8,1942596,604,605,175.68,202440.0
8,17,1945033,427,427,266.05,297010.0
5,19,1945457,723,724,129.23,154740.0
3,21,1945711,133,134,80.86,113140.0
8,5,1945865,1036,1036,328.42,46333.0
2,15,1946967,254,619,79.18,46390.0
3,19,1947096,303,303,51.4,51580.0
3,14,1948230,151,151,52.0,29000.0
3,18,1948400,119,119,26.6,205680.0
5,17,1949056,350,352,110.57,127290.0
8,15,1951139,117,117,630.71,324730.0
8,22,1951166,631,948,46.48,138740.0
8,5,1951697,116,116,328.42,46333.0
8,4,1952725,122,123,171.69,407330.0
3,21,1953262,1346,1347,80.86,113140.0
5,12,1953704,239,240,99.52,192600.0
11,21,1953860,2738,3095,1873.92,1923380.0
3,3,1954090,251,622,38.94,112050.0
8,4,1955087,134,135,171.69,407330.0
16,20,1955578,1310,1706,4290.56,3936350.0
13,18,1957896,125,534,862.73,6376080.0
15,18,1959229,113,465,1638.4,12135120.0
13,23,1959278,0,0,0.0,
3,19,1961056,293,293,51.4,51580.0
8,12,1962702,459,460,231.89,449400.0
3,7,1963422,271,271,47.45,61090.0
5,7,1963806,574,575,150.19,183270.0
5,16,1964523,1560,1562,11.25,98370.0
5,6,1964606,263,619,98.91,52470.0
8,4,1965188,654,656,171.69,407330.0
5,10,1966990,193,194,113.55,285330.0
8,6,1967126,204,205,230.65,122430.0
8,3,1967219,110,436,274.96,784350.0
5,15,1968855,279,280,251.44,139170.0
5,14,1970168,399,400,131.05,87000.0
8,6,1971161,224,224,230.65,122430.0
9,3,1971726,691,1046,394.15,1120500.0
5,11,1972546,484,486,42.57,47160.0
5,18,1973347,579,580,83.54,617040.0
8,2,1976615,352,352,79.16,386050.0
5,11,1977148,443,445,42.57,47160.0
5,8,1977648,753,754,175.68,202440.0
5,10,1978961,188,189,113.55,285330.0
10,9,1979898,1953,2325,937.74,1662050.0
3,11,1980346,376,719,12.18,15720.0
19,15,1980362,1475,1832,32419.84,16514840.0
3,4,1980500,725,1062,24.68,58190.0
3,17,1981094,703,703,45.17,42430.0
15,4,1981297,3481,3859,1474.56,3433210.0
8,9,1981487,126,126,492.09,894950.0
8,10,1981628,109,109,266.13,665770.0
5,16,1982288,1700,1702,11.25,98370.0
3,8,1982318,541,541,64.36,67480.0
5,19,1983474,762,1204,129.23,154740.0
8,3,1985762,627,627,274.96,784350.0
8,10,1986244,195,584,266.13,665770.0
8,1,1986395,914,915,258.01,1046920.0
8,15,1986852,125,126,630.71,324730.0
8,16,1988781,1692,1693,22.34,229530.0
8,22,1989042,683,684,46.48,138740.0
15,20,1989118,4507,4508,2949.12,2732290.0
8,17,1989300,555,888,266.05,297010.0
8,18,1989447,110,388,194.46,1439760.0
3,16,1990978,1439,1439,3.42,32790.0
9,13,1993904,1133,1485,198.77,1460200.0
3,13,1994205,113,113,18.72,146020.0
5,18,1994336,108,109,83.54,617040.0
8,5,1994992,1045,1046,328.42,46333.0
8,8,1995764,860,860,441.41,472360.0
8,7,1996121,122,122,373.81,427630.0
8,17,1996312,541,541,266.05,297010.0
8,21,1998509,124,125,680.89,791980.0
8,1,1998638,922,923,258.01,1046920.0
8,20,1998970,939,939,358.53,324170.0
8,22,1999439,636,636,46.48,138740.0
13,4,1999615,2167,2525,770.67,1803890.0
8,7,2000918,646,646,373.81,427630.0
8,8,2001570,788,790,441.41,472360.0
5,23,2001571,0,1,0.0,
19,14,2002830,429,810,17254.4,10324000.0
2,17,2003377,274,631,45.17,42430.0
8,6,2003558,110,111,230.65,122430.0
8,23,2003694,0,0,0.0,
16,12,2004687,1061,1403,2856.96,5457000.0
11,23,2005463,0,0,0.0,
8,16,2005531,1551,1551,22.34,229530.0
15,15,2007682,1610,1940,5140.48,2737010.0
13,15,2011266,1029,1029,2662.4,1438090.0
3,18,2011300,126,469,26.6,205680.0
8,1,2012179,125,125,258.01,1046920.0
3,11,2012437,223,223,12.18,15720.0
8,1,2012503,888,888,258.01,1046920.0
13,12,2014067,848,848,1034.24,1990200.0
8,12,2014310,463,463,231.89,449400.0
15,10,2014402,371,372,2314.24,5611490.0
8,22,2015371,773,773,46.48,138740.0
8,19,2015774,594,985,309.56,361060.0
8,6,2016013,131,472,230.65,122430.0
15,12,2016985,2846,2847,1986.56,3787800.0
8,10,2017227,125,126,266.13,665770.0
8,18,2017497,112,112,194.46,1439760.0
5,14,2018011,409,779,131.05,87000.0
3,6,2019003,164,165,32.98,17490.0
3,5,2019308,520,521,41.06,6619.0
3,9,2021842,143,144,71.45,127850.0
8,5,2021850,1014,1014,328.42,46333.0
2,22,2022059,462,805,6.29,19820.0
8,3,2023655,671,671,274.96,784350.0
5,11,2024303,592,593,42.57,47160.0
5,9,2025624,689,691,200.62,383550.0
3,18,2025668,113,113,26.6,205680.0
8,4,2026234,111,111,171.69,407330.0
8,3,2026507,506,506,274.96,784350.0
5,5,2027111,867,868,130.69,19857.0
8,22,2027427,880,880,46.48,138740.0
8,7,2027565,518,877,373.81,427630.0
3,11,2029065,388,389,12.18,15720.0
15,14,2029074,1128,1129,2775.04,1711000.0
5,3,2029089,353,355,117.33,336150.0
13,20,2029293,1778,2107,1505.28,1435610.0
8,2,2030646,338,339,79.16,386050.0
15,20,2030830,3026,3027,2949.12,2732290.0
5,8,2031211,743,744,175.68,202440.0
5,19,2031255,745,1075,129.23,154740.0
3,6,2033459,112,112,32.98,17490.0
8,5,2033662,116,116,328.42,46333.0
8,8,2035234,733,733,441.41,472360.0
3,16,2037324,1465,1465,3.42,32790.0
3,9,2037890,489,887,71.45,127850.0
8,4,2041492,596,596,171.69,407330.0
11,13,2041700,1522,1910,340.48,2482340.0
8,6,2042654,138,138,230.65,122430.0
15,3,2043309,2799,2800,2375.68,6610950.0
19,7,2043677,4774,5158,19733.67,21748040.0
8,17,2044276,727,727,266.05,297010.0
8,22,2044984,988,1377,46.48,138740.0
13,20,2047162,2681,3044,1505.28,1435610.0
16,21,2049032,4396,4750,8151.04,9616900.0
13,15,2051100,1029,1029,2662.4,1438090.0
8,5,2051226,120,120,328.42,46333.0
8,12,2051697,420,421,231.89,449400.0
8,16,2051840,1628,1628,22.34,229530.0
8,3,2052613,119,119,274.96,784350.0
13,22,2054773,1686,1686,218.97,614420.0
3,12,2055335,257,591,33.19,64200.0
5,18,2056689,112,477,83.54,617040.0
3,1,2056791,105,105,36.89,149560.0
2,17,2057743,302,682,45.17,42430.0
8,11,2057786,440,441,89.68,110040.0
8,4,2057888,122,122,171.69,407330.0
3,4,2058056,255,255,24.68,58190.0
8,8,2058506,982,982,441.41,472360.0
5,22,2058855,516,517,19.48,59460.0
8,8,2059450,608,608,441.41,472360.0
3,11,2059722,218,219,12.18,15720.0
13,21,2060716,4555,4556,2856.96,3507340.0
3,21,2062136,1384,1385,80.86,113140.0
3,10,2062143,359,735,37.8,95110.0
3,2,2062998,371,372,10.0,55150.0
11,7,2064472,848,1223,987.98,1038530.0
8,13,2065069,129,130,137.23,1022140.0
3,6,2065079,147,147,32.98,17490.0
8,9,2065291,118,118,492.09,894950.0
15,1,2065555,5593,5948,2170.88,8824040.0
5,20,2066704,701,702,142.84,138930.0
8,22,2068066,1136,1137,46.48,138740.0
8,19,2068690,823,823,309.56,361060.0
8,22,2069148,783,1148,46.48,138740.0
8,17,2071237,435,436,266.05,297010.0
3,14,2071292,210,210,52.0,29000.0
16,19,2071698,876,1258,3952.64,4384300.0
3,22,2072596,428,428,6.29,19820.0
3,22,2073458,595,596,6.29,19820.0
8,15,2076013,608,608,630.71,324730.0
15,19,2076145,4007,4008,2744.32,3043220.0
13,14,2079288,599,998,1433.66,899000.0
3,14,2079474,202,202,52.0,29000.0
5,10,2082344,213,538,113.55,285330.0
15,8,2084223,2116,2117,3819.52,3981320.0
8,1,2084385,1268,1268,258.01,1046920.0
3,7,2086309,279,280,47.45,61090.0
8,6,2091403,240,240,230.65,122430.0
8,17,2093273,394,394,266.05,297010.0
13,11,2093599,1207,1543,266.54,487320.0
19,19,2094444,5425,5835,17059.84,18362480.0
3,9,2095446,105,106,71.45,127850.0
3,4,2096211,495,495,24.68,58190.0
8,6,2096504,115,115,230.65,122430.0
8,14,2097143,116,116,313.68,203000.0
8,23,2097194,0,0,0.0,
9,20,2098047,2705,3047,538.32,463100.0
8,19,2098093,813,813,309.56,361060.0
8,13,2098103,119,467,137.23,1022140.0
8,8,2098171,774,1105,441.41,472360.0
2,20,2098213,705,1045,53.74,46310.0
5,10,2098753,119,468,113.55,285330.0
13,12,2098803,2037,2038,1034.24,1990200.0
11,22,2098888,1695,2037,117.97,336940.0
3,14,2099438,236,236,52.0,29000.0
8,13,2100109,144,144,137.23,1022140.0
15,7,2100407,1771,2125,3120.15,3604310.0
8,8,2100743,784,784,441.41,472360.0
3,22,2100763,714,715,6.29,19820.0
8,19,2101579,834,834,309.56,361060.0
5,15,2102832,345,346,251.44,139170.0
5,3,2103191,323,324,117.33,336150.0
15,2,2103609,323,324,412.6,3253850.0
8,10,2103617,111,111,266.13,665770.0
5,4,2103952,557,558,73.68,174570.0
15,15,2104243,1561,1562,5140.48,2737010.0
15,22,2104991,2439,2798,425.06,1169380.0
8,8,2105330,667,667,441.41,472360.0
8,5,2106727,125,126,328.42,46333.0
3,3,2109011,224,225,38.94,112050.0
8,23,2110318,0,0,0.0,
8,9,2111050,709,709,492.09,894950.0
8,6,2111732,210,589,230.65,122430.0
5,17,2111927,316,317,110.57,127290.0
8,1,2111983,128,128,258.01,1046920.0
8,17,2112384,402,402,266.05,297010.0
19,1,2113664,4762,5111,13117.44,53243360.0
8,20,2114181,1026,1026,358.53,324170.0
8,6,2114346,125,126,230.65,122430.0
5,18,2115451,149,151,83.54,617040.0
8,12,2116259,454,454,231.89,449400.0
8,21,2116317,111,111,680.89,791980.0
10,10,2117543,384,757,497.0,1236430.0
8,20,2118297,1043,1044,358.53,324170.0
13,21,2118404,4966,5330,2856.96,3507340.0
8,1,2118564,1241,1241,258.01,1046920.0
11,5,2119849,1641,1980,877.69,112523.0
8,9,2119933,1080,1080,492.09,894950.0
3,21,2121759,1273,1606,80.86,113140.0
8,17,2122351,514,515,266.05,297010.0
3,18,2125578,112,113,26.6,205680.0
16,9,2126968,6244,6614,5949.44,10867250.0
5,16,2127358,1430,1779,11.25,98370.0
5,8,2127803,2433,2808,175.68,202440.0
9,14,2131153,591,913,448.46,290000.0
8,1,2133804,933,1303,258.01,1046920.0
8,8,2134819,627,996,441.41,472360.0
8,10,2136189,156,156,266.13,665770.0
5,2,2137167,346,347,39.35,165450.0
5,22,2137778,487,489,19.48,59460.0
19,7,2137928,3918,4309,19733.67,21748040.0
8,21,2138727,112,113,680.89,791980.0
3,12,2138885,271,631,33.19,64200.0
3,1,2139147,377,716,36.89,149560.0
3,17,2139401,303,665,45.17,42430.0
8,21,2141181,3206,3206,680.89,791980.0
3,13,2141296,127,127,18.72,146020.0
15,3,2141847,1928,2304,2375.68,6610950.0
15,5,2143440,2769,3165,2744.32,390521.0
13,9,2144116,3490,3877,2109.44,3963350.0
16,23,2146309,0,1,0.0,
5,19,2149072,692,1066,129.23,154740.0
8,8,2149714,737,737,441.41,472360.0
3,1,2150527,110,112,36.89,149560.0
2,5,2152004,449,840,41.06,6619.0
5,21,2157126,2020,2022,263.47,339420.0
5,22,2160203,533,534,19.48,59460.0
3,8,2161211,538,917,64.36,67480.0
3,18,2162257,128,128,26.6,205680.0
3,1,2164659,125,126,36.89,149560.0
8,12,2164871,380,755,231.89,449400.0
11,11,2164992,1097,1467,202.01,267240.0
13,20,2165114,2302,2650,1505.28,1435610.0
8,22,2165391,838,1167,46.48,138740.0
8,19,2165870,933,933,309.56,361060.0
3,18,2166328,130,130,26.6,205680.0
8,14,2166470,115,466,313.68,203000.0
1,10,2167079,570,928,37.8,95110.0
5,11,2167756,469,470,42.57,47160.0
5,10,2168582,112,113,113.55,285330.0
5,17,2168673,124,460,110.57,127290.0
8,6,2169228,113,113,230.65,122430.0
8,8,2169775,666,666,441.41,472360.0
8,13,2171290,136,136,137.23,1022140.0
15,21,2171407,13653,14001,5560.32,6675260.0
15,1,2171547,11549,11879,2170.88,8824040.0
8,19,2171695,1077,1077,309.56,361060.0
13,1,2172279,8082,8083,1146.88,4636360.0
8,2,2172838,528,528,79.16,386050.0
8,17,2172885,924,924,266.05,297010.0
8,3,2173482,115,115,274.96,784350.0
8,12,2174346,697,697,231.89,449400.0
8,16,2174680,1699,1699,22.34,229530.0
8,16,2177112,1757,1758,22.34,229530.0
8,20,2178168,1474,1475,358.53,324170.0
8,15,2178177,1111,1465,630.71,324730.0
8,22,2178248,1359,1981,46.48,138740.0
5,20,2178819,927,928,142.84,138930.0
8,12,2179152,790,1280,231.89,449400.0
13,18,2180203,4468,4854,862.73,6376080.0
3,20,2180714,789,1131,53.74,46310.0
8,4,2181369,128,128,171.69,407330.0
5,19,2181631,1378,1379,129.23,154740.0
11,23,2183118,0,0,0.0,
3,3,2185214,364,365,38.94,112050.0
8,11,2186355,472,472,89.68,110040.0
8,16,2187762,1827,1827,22.34,229530.0
