query_stream_id,query_id,start,query_duration,query_duration_with_queue,Data Scanned,cpu_time
5,18,2116139,111,112,83.54,617040.0
10,10,2117757,260,656,497.0,1236430.0
13,21,2118595,6323,6658,2856.96,3507340.0
11,5,2119665,1570,1941,877.69,112523.0
5,16,2128046,1746,2138,11.25,98370.0
5,8,2128491,974,1350,175.68,202440.0
9,14,2131471,794,1204,448.46,290000.0
5,2,2137855,375,376,39.35,165450.0
19,7,2138207,3700,4066,19733.67,21748040.0
5,22,2138466,1443,1444,19.48,59460.0
15,3,2141983,3189,3594,2375.68,6610950.0
15,5,2143578,3456,3800,2744.32,390521.0
13,9,2144307,3808,4241,2109.44,3963350.0
5,19,2149760,837,838,129.23,154740.0
2,5,2152004,740,1145,41.06,6619.0
5,21,2157813,3253,3253,263.47,339420.0
5,22,2160890,1019,1378,19.48,59460.0
11,11,2164808,1167,1542,202.01,267240.0
13,20,2165305,2417,2749,1505.28,1435610.0
1,10,2166678,673,1047,37.8,95110.0
5,11,2168443,547,547,42.57,47160.0
5,10,2169269,133,133,113.55,285330.0
5,17,2169361,111,111,110.57,127290.0
15,21,2171544,14426,14789,5560.32,6675260.0
15,1,2171684,9576,9928,2170.88,8824040.0
13,1,2172469,7572,7573,1146.88,4636360.0
5,20,2179506,2048,2430,142.84,138930.0
13,18,2180394,4602,4603,862.73,6376080.0
5,19,2182318,1146,1147,129.23,154740.0
11,23,2182934,0,0,0.0,
19,17,2188706,882,1298,14837.76,15105080.0
2,13,2192114,569,909,18.72,146020.0
5,12,2200125,383,736,99.52,192600.0
15,6,2207463,1165,1635,1945.6,1031910.0
19,20,2208422,2777,3189,19015.68,16486360.0
5,14,2209228,146,146,131.05,87000.0
5,20,2210761,1115,1116,142.84,138930.0
19,11,2212862,3148,3148,3000.32,5596320.0
5,5,2213583,1730,1731,130.69,19857.0
5,15,2213861,1134,1476,251.44,139170.0
13,2,2215358,392,759,220.36,1709650.0
15,6,2216428,1128,1129,1945.6,1031910.0
13,13,2216961,2534,2535,623.2,4526620.0
2,14,2217794,226,594,52.0,29000.0
5,20,2220003,1155,1155,142.84,138930.0
5,13,2220754,794,794,58.1,438060.0
1,20,2221307,1032,1431,53.74,46310.0
15,14,2221916,1169,1170,2775.04,1711000.0
5,6,2222239,156,156,98.91,52470.0
5,6,2224429,172,172,98.91,52470.0
5,2,2228913,386,386,39.35,165450.0
5,11,2229633,1094,1095,42.57,47160.0
15,6,2231018,755,756,1945.6,1031910.0
15,18,2232343,3497,3499,1638.4,12135120.0
11,2,2234686,584,900,177.06,937550.0
1,13,2234689,573,897,18.72,146020.0
9,6,2237518,446,795,329.36,174900.0
11,11,2238851,672,672,202.01,267240.0
5,16,2241247,2129,2476,11.25,98370.0
5,10,2241907,1029,1370,113.55,285330.0
10,5,2241957,1958,2327,654.16,86047.0
11,8,2242048,2693,2694,1167.36,1147160.0
13,12,2243015,1362,1713,1034.24,1990200.0
5,9,2245691,1879,1879,200.62,383550.0
5,19,2246694,876,876,129.23,154740.0
13,23,2247993,0,2,0.0,
13,21,2248689,6969,6971,2856.96,3507340.0
15,19,2251615,4549,4965,2744.32,3043220.0
5,7,2252182,1467,1467,150.19,183270.0
5,19,2253758,1145,1145,129.23,154740.0
15,21,2256528,11846,12215,5560.32,6675260.0
19,7,2259743,7159,7528,19733.67,21748040.0
15,7,2260837,2395,2396,3120.15,3604310.0
2,7,2261823,602,968,47.45,61090.0
10,20,2262736,4878,5253,688.99,602030.0
5,12,2268712,534,976,99.52,192600.0
5,21,2271333,3003,3004,263.47,339420.0
1,1,2273338,567,942,36.89,149560.0
2,17,2274008,276,615,45.17,42430.0
5,3,2275937,829,830,117.33,336150.0
5,13,2279684,157,158,58.1,438060.0
15,15,2281452,1845,2267,5140.48,2737010.0
13,19,2283790,2719,3101,1413.12,1598980.0
9,20,2285168,2138,2463,538.32,463100.0
15,12,2285733,4809,4810,1986.56,3787800.0
11,5,2287752,2361,2726,877.69,112523.0
13,6,2291552,252,253,1021.14,542190.0
15,11,2291731,2076,2077,499.78,927480.0
15,23,2292468,0,1,0.0,
13,16,2297719,3328,3329,35.82,1016490.0
2,16,2306668,1777,2187,3.42,32790.0
19,14,2308043,313,644,17254.4,10324000.0
13,9,2309921,5821,5822,2109.44,3963350.0
1,22,2310048,1067,1443,6.29,19820.0
5,13,2311329,577,921,58.1,438060.0
15,19,2316454,3977,4338,2744.32,3043220.0
5,16,2317968,1984,1984,11.25,98370.0
11,14,2319956,841,1198,774.64,493000.0
5,23,2322515,0,1,0.0,
15,11,2325344,2515,2517,499.78,927480.0
5,13,2326567,115,115,58.1,438060.0
18,9,2329038,24416,24853,14520.32,25825700.0
13,15,2330083,122,510,2662.4,1438090.0
15,18,2332322,8230,8231,1638.4,12135120.0
5,20,2335641,1596,1597,142.84,138930.0
13,1,2335857,10277,10279,1146.88,4636360.0
5,7,2337327,787,787,150.19,183270.0
5,6,2338660,355,356,98.91,52470.0
5,23,2340181,0,0,0.0,
5,22,2342333,1291,1292,19.48,59460.0
2,3,2344534,543,889,38.94,112050.0
13,6,2345113,1345,1693,1021.14,542190.0
19,7,2345511,7832,8169,19733.67,21748040.0
5,22,2347584,1672,1672,19.48,59460.0
1,2,2351805,1162,1548,10.0,55150.0
18,18,2353594,13595,13910,5713.92,41547360.0
5,5,2355657,1067,1067,130.69,19857.0
15,8,2360973,5316,5710,3819.52,3981320.0
5,11,2361216,358,358,42.57,47160.0
5,13,2361335,110,457,58.1,438060.0
15,13,2362899,5850,6247,1198.08,8615180.0
5,5,2365438,992,993,130.69,19857.0
19,20,2370175,3495,3853,19015.68,16486360.0
11,6,2370374,563,895,559.9,297330.0
13,5,2370895,2003,2377,1413.12,205189.0
13,1,2376177,2980,2982,1146.88,4636360.0
2,4,2381549,118,478,24.68,58190.0
19,6,2383972,280,280,11724.8,6226440.0
11,19,2385221,2037,2429,764.9,876860.0
13,18,2390937,113,551,862.73,6376080.0
10,13,2392973,1837,2230,258.01,1898260.0
5,2,2392988,1016,1393,39.35,165450.0
9,1,2393995,2177,2563,368.43,1495600.0
15,6,2394358,1395,1770,1945.6,1031910.0
5,20,2396692,1704,1704,142.84,138930.0
15,9,2399001,8217,8219,4096.0,7543150.0
5,17,2399211,1092,1092,110.57,127290.0
18,5,2403069,13639,14025,9717.76,1337038.0
19,20,2408003,3647,4004,19015.68,16486360.0
5,16,2408010,2430,2430,11.25,98370.0
1,6,2408367,313,674,32.98,17490.0
15,17,2412025,5066,5066,2375.68,2503370.0
5,9,2414302,1459,1460,200.62,383550.0
5,16,2419792,2469,2469,11.25,98370.0
11,12,2419909,1118,1472,563.11,1091400.0
1,6,2424843,390,798,32.98,17490.0
2,12,2426697,824,1207,33.19,64200.0
19,2,2427994,704,1100,2478.08,19633400.0
15,9,2435299,5924,6298,4096.0,7543150.0
15,23,2439534,0,0,0.0,
18,5,2440329,12101,12510,9717.76,1337038.0
13,20,2440513,3728,4074,1505.28,1435610.0
5,13,2445045,807,1186,58.1,438060.0
2,21,2448904,2724,3160,80.86,113140.0
9,1,2449351,2423,2745,368.43,1495600.0
13,3,2453053,1969,1970,1239.04,3473550.0
5,11,2454744,658,658,42.57,47160.0
13,2,2454928,613,960,220.36,1709650.0
13,13,2462800,3167,3169,623.2,4526620.0
15,19,2463509,4728,5129,2744.32,3043220.0
5,5,2466301,1590,1940,130.69,19857.0
1,12,2467316,493,858,33.19,64200.0
19,1,2467670,3111,3549,13117.44,53243360.0
11,16,2469241,2338,2670,48.77,557430.0
5,12,2469427,654,655,99.52,192600.0
15,2,2471888,397,397,412.6,3253850.0
5,14,2472328,422,423,131.05,87000.0
13,15,2474682,1408,1410,2662.4,1438090.0
5,15,2480152,1087,1089,251.44,139170.0
15,19,2480215,4962,4963,2744.32,3043220.0
15,20,2481567,6827,7208,2949.12,2732290.0
18,12,2481876,26254,26616,6789.12,12968400.0
5,13,2483346,950,950,58.1,438060.0
2,14,2487890,442,873,52.0,29000.0
5,13,2490000,112,112,58.1,438060.0
5,18,2493000,128,129,83.54,617040.0
15,22,2494988,4945,4945,425.06,1169380.0
5,1,2498599,1162,1163,110.61,448680.0
18,19,2499705,23445,23788,9543.68,10419160.0
19,20,2500782,5666,6077,19015.68,16486360.0
11,23,2501567,0,0,0.0,
5,21,2502625,4739,4739,263.47,339420.0
13,1,2510903,122,501,1146.88,4636360.0
13,9,2512426,8943,8944,2109.44,3963350.0
1,14,2515579,702,1105,52.0,29000.0
15,18,2517556,5593,5937,1638.4,12135120.0
1,20,2522029,925,926,53.74,46310.0
2,16,2523875,2654,3030,3.42,32790.0
5,21,2526863,3303,3662,263.47,339420.0
13,13,2529117,118,119,623.2,4526620.0
5,4,2530230,127,508,73.68,174570.0
5,20,2530870,1593,1593,142.84,138930.0
15,18,2530982,3182,3183,1638.4,12135120.0
10,10,2533704,246,590,497.0,1236430.0
19,1,2534566,2496,2842,13117.44,53243360.0
5,14,2535021,129,129,131.05,87000.0
5,20,2542093,1865,1865,142.84,138930.0
9,18,2544590,1339,1692,277.36,2056800.0
5,7,2545690,591,592,150.19,183270.0
5,8,2549262,1208,1208,175.68,202440.0
5,12,2551475,424,424,99.52,192600.0
1,9,2555255,929,1267,71.45,127850.0
11,7,2559476,1113,1496,987.98,1038530.0
13,21,2560402,8199,8542,2856.96,3507340.0
9,12,2561825,1478,1795,330.81,642000.0
18,15,2565544,12580,12949,18104.32,9370780.0
5,12,2569998,112,491,99.52,192600.0
2,12,2570323,265,607,33.19,64200.0
5,20,2577096,1845,1845,142.84,138930.0
11,7,2578945,1291,1653,987.98,1038530.0
5,9,2580482,1336,1337,200.62,383550.0
15,21,2582046,8397,8720,5560.32,6675260.0
19,9,2587785,29333,29705,25948.16,45514600.0
19,11,2589581,3756,4147,3000.32,5596320.0
5,18,2591479,109,109,83.54,617040.0
13,10,2592383,814,1192,1208.32,2948410.0
15,15,2595726,2753,2754,5140.48,2737010.0
5,7,2595940,2341,2341,150.19,183270.0
5,3,2596187,876,1223,117.33,336150.0
1,14,2596904,1230,1576,52.0,29000.0
13,19,2597545,6028,6030,1413.12,1598980.0
13,2,2597552,2542,2917,220.36,1709650.0
15,14,2598997,5089,5090,2775.04,1711000.0
5,1,2600120,2393,2393,110.61,448680.0
11,10,2600421,1928,2286,652.68,1616870.0
13,23,2605335,0,1,0.0,
5,11,2607410,364,365,42.57,47160.0
5,12,2611389,773,773,99.52,192600.0
5,15,2611952,113,468,251.44,139170.0
2,19,2613195,1321,1697,51.4,51580.0
19,12,2613369,58439,58798,11960.32,22855200.0
13,3,2616986,2604,2973,1239.04,3473550.0
15,23,2625719,0,0,0.0,
1,20,2631735,2937,3309,53.74,46310.0
6,20,2632719,6695,7080,193.99,185240.0
6,18,2633175,114,459,109.59,822720.0
6,22,2633219,4363,4711,26.17,79280.0
6,19,2634094,4595,4596,174.19,206320.0
6,15,2634238,1758,5451,339.06,185560.0
13,11,2636527,5414,5801,266.54,487320.0
6,12,2636579,3048,5159,133.42,256800.0
11,21,2637312,14506,14876,1873.92,1923380.0
15,9,2638375,23022,23409,4096.0,7543150.0
6,18,2638386,112,1414,109.59,822720.0
6,23,2639627,0,0,0.0,
5,7,2639645,914,1298,150.19,183270.0
6,7,2640155,790,791,203.54,244360.0
5,17,2640906,1572,1956,110.57,127290.0
15,16,2641858,5763,6139,68.05,1934610.0
5,18,2643403,131,131,83.54,617040.0
5,23,2644596,0,1,0.0,
6,17,2645306,1319,1319,149.32,169720.0
5,11,2646913,1196,1196,42.57,47160.0
6,5,2647608,2731,2731,177.64,26476.0
6,17,2647999,1226,1226,149.32,169720.0
6,22,2648217,1754,1754,26.17,79280.0
19,9,2648582,25849,26170,25948.16,45514600.0
13,20,2649653,7260,7261,1505.28,1435610.0
13,14,2651197,3938,4331,1433.66,899000.0
2,16,2651203,2246,2635,3.42,32790.0
15,1,2651838,16112,16112,2170.88,8824040.0
5,3,2652290,1784,1784,117.33,336150.0
6,14,2654815,1344,1344,176.48,116000.0
5,8,2655423,1217,1218,175.68,202440.0
13,13,2656906,132,133,623.2,4526620.0
6,10,2657568,645,645,152.73,380440.0
6,21,2658056,4906,4906,360.24,452560.0
5,20,2659664,2241,2243,142.84,138930.0
6,15,2660444,1344,1345,339.06,185560.0
6,3,2660995,797,1169,157.65,448200.0
6,17,2662267,626,626,149.32,169720.0
6,22,2663220,1700,1700,26.17,79280.0
6,20,2663597,2140,2141,193.99,185240.0
6,16,2668508,2106,2107,14.98,131160.0
11,3,2673594,1619,1970,672.98,1904850.0
15,17,2675359,2330,2331,2375.68,2503370.0
15,9,2675443,6486,6839,4096.0,7543150.0
1,2,2675637,955,1343,10.0,55150.0
13,12,2677440,1893,2265,1034.24,1990200.0
5,1,2677571,1124,1476,110.61,448680.0
19,7,2678712,5152,5152,19733.67,21748040.0
2,23,2682353,0,1,0.0,
5,1,2685281,591,591,110.61,448680.0
13,4,2690741,2864,3198,770.67,1803890.0
6,10,2696931,388,800,152.73,380440.0
13,3,2698747,1849,1850,1239.04,3473550.0
6,20,2702865,1645,1646,193.99,185240.0
5,23,2704193,0,0,0.0,
5,23,2706514,0,0,0.0,
13,15,2711402,125,476,2662.4,1438090.0
15,4,2712011,3698,4058,1474.56,3433210.0
13,10,2714942,438,439,1208.32,2948410.0
10,2,2717301,462,808,95.47,716950.0
13,6,2718315,384,386,1021.14,542190.0
2,13,2722230,560,942,18.72,146020.0
19,18,2724549,22388,22727,10874.88,73222080.0
5,15,2727564,126,479,251.44,139170.0
1,8,2728458,705,1045,64.36,67480.0
9,19,2728826,3446,3770,442.65,515800.0
15,19,2729593,15157,15528,2744.32,3043220.0
14,12,2729814,15842,16171,1433.6,2760600.0
13,14,2731844,1631,1994,1433.66,899000.0
11,7,2731979,8249,8603,987.98,1038530.0
13,12,2735100,7673,7675,1034.24,1990200.0
13,2,2738130,1825,2167,220.36,1709650.0
5,18,2738812,138,534,83.54,617040.0
13,3,2738921,7516,7930,1239.04,3473550.0
15,9,2738968,12409,12777,4096.0,7543150.0
5,22,2740224,3157,3157,19.48,59460.0
9,14,2741456,4526,4527,448.46,290000.0
1,3,2741513,1793,2121,38.94,112050.0
2,12,2741665,2007,2369,33.19,64200.0
5,11,2741741,1544,1875,42.57,47160.0
15,23,2745929,0,1,0.0,
14,13,2750316,4194,4195,870.54,6278860.0
15,14,2750552,3374,3374,2775.04,1711000.0
5,4,2750999,1001,1001,73.68,174570.0
15,20,2752688,4643,4643,2949.12,2732290.0
13,2,2753154,1812,1813,220.36,1709650.0
5,6,2756820,120,120,98.91,52470.0
5,20,2757389,1727,1728,142.84,138930.0
15,20,2758099,3919,3920,2949.12,2732290.0
13,15,2762790,1403,1404,2662.4,1438090.0
15,11,2764467,2154,2154,499.78,927480.0
13,4,2764616,2624,2626,770.67,1803890.0
19,12,2764911,5043,5427,11960.32,22855200.0
5,15,2767083,123,123,251.44,139170.0
11,11,2767324,700,1050,202.01,267240.0
5,11,2768615,342,342,42.57,47160.0
5,12,2768766,319,661,99.52,192600.0
5,17,2768817,624,981,110.57,127290.0
15,1,2770427,5553,5553,2170.88,8824040.0
5,1,2770472,831,831,110.61,448680.0
5,16,2774437,1939,1940,11.25,98370.0
5,20,2774934,1626,1626,142.84,138930.0
5,15,2775115,901,901,251.44,139170.0
1,2,2776077,341,708,10.0,55150.0
5,14,2779170,821,821,131.05,87000.0
14,21,2780910,6790,7199,4003.84,4865020.0
5,21,2781814,3341,3341,263.47,339420.0
5,5,2784523,1613,1613,130.69,19857.0
15,23,2785487,0,0,0.0,
5,15,2786450,831,831,251.44,139170.0
2,9,2787459,699,1075,71.45,127850.0
19,16,2787815,2211,2582,412.0,11673240.0
5,23,2789100,0,1,0.0,
15,13,2790746,4034,4415,1198.08,8615180.0
5,4,2792587,123,123,73.68,174570.0
13,23,2797291,0,2,0.0,
13,20,2800519,3397,3772,1505.28,1435610.0
15,11,2804633,2075,2075,499.78,927480.0
15,1,2806910,4921,4922,2170.88,8824040.0
5,12,2807993,288,687,99.52,192600.0
5,11,2808799,691,691,42.57,47160.0
5,2,2808880,377,737,39.35,165450.0
11,3,2812455,1657,1980,672.98,1904850.0
15,14,2814464,1945,1945,2775.04,1711000.0
11,7,2817871,1291,1291,987.98,1038530.0
19,10,2820444,4112,4474,14151.68,33859160.0
5,2,2821429,421,791,39.35,165450.0
2,22,2823669,1197,1561,6.29,19820.0
15,11,2825765,1996,1996,499.78,927480.0
15,15,2826574,2479,2846,5140.48,2737010.0
15,17,2827480,1817,2177,2375.68,2503370.0
13,13,2828835,105,412,623.2,4526620.0
15,3,2829318,8565,8565,2375.68,6610950.0
1,8,2830398,971,1350,64.36,67480.0
5,23,2831555,0,0,0.0,
13,7,2832045,1567,1568,1616.34,1893790.0
12,16,2832445,2511,2884,77.38,754170.0
5,22,2839736,1122,1451,19.48,59460.0
15,23,2841466,0,0,0.0,
15,20,2841768,4148,4148,2949.12,2732290.0
5,19,2843589,990,990,129.23,154740.0
5,12,2847475,446,447,99.52,192600.0
14,21,2851608,22158,22508,4003.84,4865020.0
13,4,2852779,10400,10767,770.67,1803890.0
13,15,2852857,1769,2086,2662.4,1438090.0
15,12,2854368,20129,20129,1986.56,3787800.0
13,4,2854781,8596,8970,770.67,1803890.0
5,22,2856559,1669,1670,19.48,59460.0
12,13,2857135,9846,10218,462.14,3358460.0
15,9,2857291,23945,24269,4096.0,7543150.0
15,1,2857944,17109,17443,2170.88,8824040.0
13,19,2858120,17266,17267,1413.12,1598980.0
13,8,2859680,12493,16359,1955.84,2091880.0
2,1,2859829,4208,4593,36.89,149560.0
13,6,2860423,3338,6666,1021.14,542190.0
14,21,2862334,17546,17914,4003.84,4865020.0
5,23,2863767,0,0,0.0,
15,5,2864643,4135,13990,2744.32,390521.0
5,15,2865690,4294,4295,251.44,139170.0
10,9,2867426,8755,9104,937.74,1662050.0
1,5,2869803,1642,2008,41.06,6619.0
5,7,2872246,1360,1360,150.19,183270.0
5,9,2873627,2149,2150,200.62,383550.0
9,11,2873660,2342,2708,142.86,157200.0
15,14,2874052,3605,4939,2775.04,1711000.0
19,6,2879265,269,634,11724.8,6226440.0
5,12,2880879,288,288,99.52,192600.0
19,19,2882437,1594,1595,17059.84,18362480.0
13,7,2884329,1491,1492,1616.34,1893790.0
11,9,2886178,2900,3280,1280.0,2173450.0
5,5,2889064,110,110,130.69,19857.0
5,17,2891248,615,615,110.57,127290.0
5,5,2894105,1288,1289,130.69,19857.0
13,10,2900977,377,721,1208.32,2948410.0
19,21,2901411,23854,24197,35696.64,40277840.0
15,21,2902517,18717,19044,5560.32,6675260.0
13,16,2902670,2968,2969,35.82,1016490.0
15,20,2903241,7444,7826,2949.12,2732290.0
11,15,2903252,3476,3847,1679.36,788630.0
5,18,2905759,107,449,83.54,617040.0
14,18,2906974,7054,7427,1116.16,8844240.0
2,15,2909769,859,1204,79.18,46390.0
15,11,2911113,3735,3735,499.78,927480.0
9,7,2911217,2954,3322,555.72,610900.0
13,8,2919195,3980,4353,1955.84,2091880.0
15,1,2921524,113,113,2170.88,8824040.0
12,2,2922219,1216,1583,265.43,1268450.0
15,20,2923515,4982,4982,2949.12,2732290.0
15,1,2924562,8722,8722,2170.88,8824040.0
12,13,2926253,3784,3785,462.14,3358460.0
5,5,2926520,2051,2423,130.69,19857.0
13,9,2927124,8893,8894,2109.44,3963350.0
15,15,2927388,126,506,5140.48,2737010.0
5,2,2927406,1399,1761,39.35,165450.0
15,23,2927895,0,0,0.0,
5,12,2930285,1111,1111,99.52,192600.0
11,8,2930751,3696,4067,1167.36,1147160.0
5,5,2931877,1701,1701,130.69,19857.0
19,2,2932403,936,936,2478.08,19633400.0
14,12,2932954,4188,4515,1433.6,2760600.0
2,17,2937730,630,975,45.17,42430.0
15,16,2938562,2971,2972,68.05,1934610.0
5,19,2938831,940,940,129.23,154740.0
5,9,2939204,1512,1867,200.62,383550.0
5,18,2943878,140,140,83.54,617040.0
15,9,2947333,4822,4823,4096.0,7543150.0
15,15,2950916,2882,3287,5140.48,2737010.0
15,19,2954713,5177,5178,2744.32,3043220.0
13,12,2955554,1336,1713,1034.24,1990200.0
15,12,2957228,3986,3987,1986.56,3787800.0
5,6,2961191,147,524,98.91,52470.0
15,15,2962046,1829,1831,5140.48,2737010.0
5,19,2962360,924,924,129.23,154740.0
15,1,2963466,8110,8110,2170.88,8824040.0
15,12,2963962,4239,4239,1986.56,3787800.0
15,2,2965689,1111,1485,412.6,3253850.0
5,23,2966795,0,0,0.0,
13,18,2967465,6738,7101,862.73,6376080.0
14,20,2967773,6777,7138,2191.36,1991330.0
5,23,2968719,0,0,0.0,
5,15,2969959,1162,1163,251.44,139170.0
11,11,2971728,1444,1775,202.01,267240.0
13,17,2973991,1880,2247,1218.56,1315330.0
15,19,2974260,4467,4467,2744.32,3043220.0
2,23,2975072,0,1,0.0,
12,8,2979565,2173,2527,1433.6,1552040.0
15,21,2986733,7455,7455,5560.32,6675260.0
5,23,2990682,0,0,0.0,
19,5,2991500,10347,10676,17448.96,2356364.0
5,12,2991892,653,1010,99.52,192600.0
10,12,2994238,3099,3476,430.26,834600.0
15,6,2995338,892,892,1945.6,1031910.0
5,14,2996827,738,739,131.05,87000.0
13,15,2997761,1616,1958,2662.4,1438090.0
7,20,2998191,2347,2707,243.4,231550.0
15,3,3001782,3563,3564,2375.68,6610950.0
11,11,3002400,978,1349,202.01,267240.0
5,16,3003387,3108,3109,11.25,98370.0
15,20,3004209,4692,5098,2949.12,2732290.0
19,23,3004309,0,0,0.0,
9,19,3006433,1263,1675,442.65,515800.0
13,5,3006670,2499,2500,1413.12,205189.0
13,5,3008813,3077,3407,1413.12,205189.0
2,5,3009544,1956,2277,41.06,6619.0
13,6,3009815,254,255,1021.14,542190.0
15,3,3010258,3592,3593,2375.68,6610950.0
13,22,3010576,3853,3855,218.97,614420.0
5,9,3012010,2397,2398,200.62,383550.0
13,8,3013963,2268,2269,1955.84,2091880.0
5,1,3015602,142,142,110.61,448680.0
15,4,3018460,4175,4175,1474.56,3433210.0
13,4,3018839,2845,2846,770.67,1803890.0
13,10,3021329,414,416,1208.32,2948410.0
12,9,3021409,2339,2653,1597.44,2940550.0
11,21,3024197,4049,4470,1873.92,1923380.0
13,14,3028631,644,646,1433.66,899000.0
15,4,3029152,3641,3641,1474.56,3433210.0
5,15,3029191,1167,1537,251.44,139170.0
9,23,3030541,0,0,0.0,
15,19,3033423,6445,6446,2744.32,3043220.0
5,6,3033477,118,119,98.91,52470.0
11,16,3034383,2359,2360,48.77,557430.0
15,13,3035397,6790,7118,1198.08,8615180.0
13,20,3036068,5842,5844,1505.28,1435610.0
2,2,3036077,841,1198,10.0,55150.0
13,9,3036685,7440,7784,2109.44,3963350.0
15,8,3036801,6463,6815,3819.52,3981320.0
15,23,3037128,0,0,0.0,
15,22,3037180,5420,8109,425.06,1169380.0
19,20,3037310,6154,6514,19015.68,16486360.0
5,8,3039373,2840,2840,175.68,202440.0
15,2,3039524,629,3622,412.6,3253850.0
12,11,3041605,2305,2646,299.68,361560.0
5,19,3042600,1177,1178,129.23,154740.0
5,1,3045079,763,764,110.61,448680.0
7,11,3046582,1121,1487,65.49,78600.0
5,1,3046617,1120,1121,110.61,448680.0
5,2,3049388,454,454,39.35,165450.0
2,4,3064367,715,1107,24.68,58190.0
5,5,3066927,1141,1503,130.69,19857.0
5,2,3066991,391,715,39.35,165450.0
13,18,3068816,129,538,862.73,6376080.0
19,14,3068990,407,768,17254.4,10324000.0
11,23,3070902,0,0,0.0,
15,13,3073501,4050,4393,1198.08,8615180.0
15,20,3074499,4411,4810,2949.12,2732290.0
5,4,3075594,130,130,73.68,174570.0
15,12,3076482,3568,3945,1986.56,3787800.0
15,7,3077069,2481,3306,3120.15,3604310.0
5,21,3077591,3626,3626,263.47,339420.0
15,19,3082585,4802,4803,2744.32,3043220.0
12,13,3084150,2481,2904,462.14,3358460.0
19,11,3086246,6216,6608,3000.32,5596320.0
7,22,3086584,1560,1917,33.24,99100.0
19,18,3092691,11555,11885,10874.88,73222080.0
15,4,3096348,6734,6734,1474.56,3433210.0
5,6,3102854,182,554,98.91,52470.0
15,6,3107624,694,695,1945.6,1031910.0
7,5,3108040,1566,1936,225.31,33095.0
12,23,3109468,0,0,0.0,
15,3,3109688,2761,2761,2375.68,6610950.0
15,7,3117017,1766,1768,3120.15,3604310.0
13,1,3117052,3457,3832,1146.88,4636360.0
5,23,3117767,0,0,0.0,
5,1,3120041,821,1158,110.61,448680.0
15,13,3121283,5207,5207,1198.08,8615180.0
5,23,3121685,0,1,0.0,
11,21,3122927,6178,6547,1873.92,1923380.0
19,19,3123042,3589,3916,17059.84,18362480.0
15,11,3124328,4678,5038,499.78,927480.0
15,16,3126908,3310,3312,68.05,1934610.0
2,14,3127373,105,438,52.0,29000.0
13,8,3132807,4343,4755,1955.84,2091880.0
15,21,3132935,7063,7063,5560.32,6675260.0
15,6,3135712,901,901,1945.6,1031910.0
19,4,3138653,7070,7423,8806.4,20715640.0
11,21,3139384,4686,4686,1873.92,1923380.0
10,18,3143684,2473,2860,360.29,2673840.0
15,6,3143691,1981,1982,1945.6,1031910.0
2,9,3144058,1593,1945,71.45,127850.0
13,12,3144553,2166,2167,1034.24,1990200.0
13,13,3145284,3521,3911,623.2,4526620.0
15,20,3146536,4568,4569,2949.12,2732290.0
15,14,3146796,2706,3053,2775.04,1711000.0
13,14,3147098,866,867,1433.66,899000.0
9,11,3148921,919,1361,142.86,157200.0
15,10,3149595,260,589,2314.24,5611490.0
15,6,3149667,816,998,1945.6,1031910.0
15,10,3151167,305,306,2314.24,5611490.0
7,19,3154578,928,1303,217.76,257900.0
19,10,3158457,2569,2953,14151.68,33859160.0
13,11,3158806,1638,1639,266.54,487320.0
5,3,3163442,811,1196,117.33,336150.0
15,11,3164088,2038,2432,499.78,927480.0
15,16,3164882,3323,3730,68.05,1934610.0
15,10,3168943,342,342,2314.24,5611490.0
7,21,3171958,3662,4056,458.61,565700.0
13,22,3172453,2782,3106,218.97,614420.0
5,15,3172564,1010,1010,251.44,139170.0
13,20,3173790,3232,3602,1505.28,1435610.0
2,10,3173976,380,714,37.8,95110.0
13,17,3178835,2324,2325,1218.56,1315330.0
5,17,3178903,712,713,110.57,127290.0
14,1,3179100,4869,5233,1587.2,6431080.0
15,11,3180639,2322,2653,499.78,927480.0
5,6,3182326,120,120,98.91,52470.0
15,4,3184233,3916,3916,1474.56,3433210.0
19,17,3186901,2469,2808,14837.76,15105080.0
13,9,3187335,3767,3768,2109.44,3963350.0
19,11,3187736,2948,3348,3000.32,5596320.0
5,12,3189766,449,450,99.52,192600.0
15,6,3191713,805,805,1945.6,1031910.0
9,12,3192004,1099,1459,330.81,642000.0
15,15,3193014,2042,2043,5140.48,2737010.0
11,8,3195250,2037,2449,1167.36,1147160.0
15,18,3197803,3493,3494,1638.4,12135120.0
5,5,3204346,1224,1600,130.69,19857.0
12,22,3204938,2163,2522,161.05,455860.0
5,17,3213055,636,636,110.57,127290.0
7,22,3213523,1700,2088,33.24,99100.0
15,9,3214897,6274,6649,4096.0,7543150.0
15,5,3215232,3676,4002,2744.32,390521.0
5,18,3215825,108,108,83.54,617040.0
5,7,3218647,689,689,150.19,183270.0
15,14,3220145,1741,1741,2775.04,1711000.0
5,21,3220917,3362,3363,263.47,339420.0
12,21,3221755,4619,4965,2099.2,2602220.0
19,11,3227769,2916,3320,3000.32,5596320.0
5,23,3229543,0,0,0.0,
2,17,3230337,458,817,45.17,42430.0
19,14,3233600,324,325,17254.4,10324000.0
19,10,3243154,4272,4272,14151.68,33859160.0
11,19,3245843,2208,2534,764.9,876860.0
5,14,3246314,114,473,131.05,87000.0
5,16,3246567,2001,2334,11.25,98370.0
