query,min,max_estimate,runtime_s,exec_wallclock_s,total_cpu_sec,other_wallclock_s,total_scan_mb,scan_wallclock_s,shuffle_mb,shuffle_wallclock_s,io_time,cpu_time,shuffle_time,sum_estimate,max.1,powermean_estimate,multiwave_estimate,sum_qerror,cpu_only_qerror,powermean_qerror,max_offset_qerror,powermean_offset_qerror,multiwave_offset_qerror,type,short,complex,long,scans,aggs,joins,mem,ssd,net,cpu,factor,extra,io_acc,shuffle_acc,cpu_acc,0.3,offset_2,sum_rel_error,cpu_only_rel_error,powermean_rel_error,max_offset_rel_error,powermean_offset_rel_error,multiwave_offset_rel_error
61.0,1.483158729,1.693409163,1.588283946,0.3915,0.46,0.0335,0.016,0.0065,0.0,0.003,4e-06,0.014375,0.0,0.2,0.014375,0.014375,0.01437504448,1.9575,1.826239067,27.23469833,1.045742905,1.045742781,1.045742905,2.0,1.0,0.0,0.0,13.0,2.0,11.0,4000.0,4000.0,1250.0,32.0,1.5,0.36,46.15446154,100.0,,0.3,0.3,-0.4891443167,-0.04374201788,-0.9632821341,-0.04374201788,-0.04374190426,-0.04374201788
62.0,1.527608569,1.63678856,1.582198565,0.2183333333,0.399981,3.155666667,102.84,0.1803333333,0.155,0.172,0.02571,0.01249940625,0.000124,0.2,0.02571,0.03076264375,0.03123861107,1.091666667,1.027453851,6.989213856,1.766610687,1.79193257,1.789752567,,1.0,0.0,0.0,6.0,1.0,5.0,4000.0,4000.0,1250.0,32.0,1.5,0.36,1.806155268,1.744906977,,0.3,0.3,-0.08396946565,0.7061041508,-0.856922392,0.766610687,0.7919325698,0.7897525668
,,,,,,,,,,,0.0,0.0,0.0,0.2,0.0,0.0,0.0,,,,,,,,,,,,,,4000.0,4000.0,1250.0,32.0,1.5,0.36,,,,0.3,0.3,,,,,,
64.0,3.029001704,3.029001704,3.029001704,0.273,1.673322333,2.517666667,1116.626,0.1983333333,1.029,0.05666666667,0.2791565,0.05229132292,0.0008232,0.3322710229,0.2791565,0.2834388438,0.2940766019,1.217109974,1.082082399,1.07720367,2.341232601,2.395884989,2.356918842,1.0,1.0,1.0,0.0,38.0,3.0,36.0,4000.0,4000.0,1250.0,32.0,1.5,0.36,2.920116807,5.308644706,,0.3,0.3,0.2171099741,0.5102246261,0.07720367006,1.341232601,1.395884989,1.356918842
65.0,2.14280893,3.064104722,2.641137354,0.7484,9.891986,7.0386,535.234,0.7198,163.935,0.4154,0.1338085,0.3091245625,0.131148,0.5740810625,0.3091245625,0.48549445,0.4159994742,1.303648646,1.469974256,1.799040735,1.118476352,1.036877972,1.129736037,3.0,1.0,0.0,0.0,6.0,2.0,4.0,4000.0,4000.0,1250.0,32.0,1.5,0.36,1.659257483,1.037910448,,0.3,0.3,-0.2329221506,-0.10592656,-0.4441482172,-0.10592656,0.036877972,0.1297360369
66.0,1.528640965,2.028210272,1.781815104,0.26675,0.06998975,1.38125,69.381,0.1145,0.061,0.073,0.01734525,0.002187179688,4.88e-05,0.2,0.01734525,0.01739405,0.01786094128,1.33375,1.319322028,14.93482319,1.414602624,1.416535862,1.414785567,,1.0,0.0,0.0,10.0,3.0,8.0,4000.0,4000.0,1250.0,32.0,1.5,0.36,2.771574236,4.110257534,,0.3,0.3,-0.2502343018,0.3577776183,-0.9330423945,0.4146026242,0.4165358623,0.414785567
67.0,22.82741558,26.10250868,24.92662144,26.18,307.6759716,160.202,10688.4628,20.8974,6045.0592,26.5814,2.6721157,9.614874113,4.83604736,17.12303717,9.614874113,14.66563921,12.61709747,1.528934367,2.667380111,2.074962174,2.624594527,2.017400274,1.742355159,3.0,0.0,1.0,1.0,4.0,1.0,3.0,4000.0,4000.0,1250.0,32.0,1.5,0.36,7.031152926,5.175458507,,0.3,0.3,-0.3459496878,-0.6189887658,-0.5180635037,-0.6189887658,-0.5043125488,-0.4260642013
68.0,1.502501041,2.142673359,1.752218947,0.3974,1.3279812,2.6836,29.7962,0.3028,6.878,0.2786,0.00744905,0.0414994125,0.0055024,0.2,0.0414994125,0.0470018125,0.04487150176,1.987,1.645552657,8.856400709,1.010315583,1.018800961,1.024161582,2.0,1.0,0.0,0.0,7.0,1.0,6.0,4000.0,4000.0,1250.0,32.0,1.5,0.36,1.015353534,1.096562814,,0.3,0.3,-0.4967287368,0.01031558254,-0.8870873131,0.01031558254,0.01880096064,0.02416158153
69.0,1.824934264,2.71649841,2.277536727,0.32075,6.2099875,5.27475,404.77,0.55275,122.95125,0.33375,0.1011925,0.1940621094,0.098361,0.3936156094,0.1940621094,0.3345646875,0.2804605968,1.227172594,1.228564643,1.143654416,1.727395509,1.99675946,2.1654394,,1.0,0.0,0.0,25.0,10.0,20.0,4000.0,4000.0,1250.0,32.0,1.5,0.36,1.377767531,,,0.3,0.3,0.2271725935,0.7273955086,-0.1256099865,0.7273955086,0.9967594601,1.1654394
70.0,1.834577755,2.187948299,1.993514229,0.4474,1.4319826,2.704,641.57,0.231,0.006,0.6048,0.1603925,0.04474945625,4.8e-06,0.2051467563,0.1603925,0.1712077238,0.1757867444,2.180877769,1.827991804,2.545129335,1.16314819,1.197556425,1.187321689,,1.0,0.0,0.0,6.0,2.0,4.0,4000.0,4000.0,1250.0,32.0,1.5,0.36,1.993041126,2.015967745,,0.3,0.3,-0.5414690294,-0.0953297804,-0.6070926589,0.1631481895,0.1975564247,0.1873216892
71.0,2.367364597,3.318046935,2.843317326,1.2698,0.0479932,3.5244,7.021,0.0264,1.852,0.007,0.00175525,0.0014997875,0.0014816,0.2,0.00175525,0.00408563,0.003289295565,6.349,6.301743618,386.0401034,3.510108008,3.495286031,3.48764108,,0.0,0.0,0.0,8.0,1.0,5.0,4000.0,4000.0,1250.0,32.0,1.5,0.36,11.43012311,43.0688,,0.3,0.3,-0.8424948811,-0.7153096649,-0.9974095956,-0.7151084817,-0.7139003815,-0.7132732478
72.0,4.599459954,4.90966837,4.831531488,3.112,61.2079728,37.6572,2458.874,2.5104,66.405,0.291,0.6147185,1.91274915,0.053124,2.58059165,1.91274915,2.07509812,2.144113997,1.205925006,1.472962372,1.451415365,1.369266819,1.242754924,1.27797725,3.0,0.0,0.0,0.0,11.0,1.0,8.0,4000.0,4000.0,1250.0,32.0,1.5,0.36,2.744450888,1.213484536,,0.3,0.3,-0.1707610379,-0.2696821497,-0.3110173532,-0.2696821497,-0.1953361192,-0.2175134576
73.0,1.519483395,2.140432352,1.771868526,0.2006666667,0.4466493333,1.786333333,4.757,0.1563333333,0.961,0.2943333333,0.00118925,0.01395779167,0.0007688,0.2,0.01395779167,0.01472659167,0.01430732486,1.003333333,1.066234842,14.02544981,1.863577035,1.865318895,1.867408264,,1.0,0.0,0.0,5.0,1.0,4.0,4000.0,4000.0,1250.0,32.0,1.5,0.36,1.926583689,1.021864553,,0.3,0.3,-0.003322259136,0.8635770349,-0.9287010389,0.8635770349,0.8653188946,0.8674082641
74.0,3.900364855,18.85677987,7.889639225,5.5284,14.8559482,4.9096,1869.917,0.5612,936.003,1.0468,0.46747925,0.4642483813,0.7488024,1.680530031,0.7488024,1.494184505,1.181289751,3.28967641,8.322790324,4.679969496,4.985919944,3.586866128,2.981580304,,0.0,0.0,0.0,12.0,8.0,11.0,4000.0,4000.0,1250.0,32.0,1.5,0.36,1.367568158,1.001912877,,0.3,0.3,-0.6960187339,-0.8509065225,-0.7863233936,-0.7994352073,-0.7212050954,-0.66460739
75.0,2.758005983,3.981716396,3.224697774,1.2806,2.275962,2.7076,865.84,0.3306,159.043,0.852,0.21646,0.0711238125,0.1272344,0.4148182125,0.21646,0.3647226875,0.3009052282,3.087135428,4.723303306,4.255825024,2.221489782,1.937645437,1.767020713,1.0,0.0,0.0,0.0,24.0,4.0,13.0,4000.0,4000.0,1250.0,32.0,1.5,0.36,1.562189958,1.994221439,,0.3,0.3,-0.6760751113,-0.6633423298,-0.7650279336,-0.549851632,-0.4839097078,-0.4340756774
76.0,1.528963613,2.196570616,1.804537093,0.54525,2.0149805,2.62,61.0645,0.29675,0.43975,0.3075,0.015266125,0.06296814063,0.0003518,0.2,0.06296814063,0.06331994063,0.06790146758,2.72625,2.07344509,8.030017899,1.289104185,1.274241949,1.288032875,,1.0,0.0,0.0,9.0,4.0,6.0,4000.0,4000.0,1250.0,32.0,1.5,0.36,1.062396377,1.023799425,,0.3,0.3,-0.6331957818,-0.2242675092,-0.8754672763,-0.2242675092,-0.2152196835,-0.2236223006
77.0,1.558928717,2.42806981,2.080268271,0.3016666667,1.0,0.499,116.9496667,0.04333333333,0.545,0.06033333333,0.02923741667,0.03125,0.000436,0.2,0.03125,0.04882593333,0.04804987384,1.508333333,1.304504505,6.278198932,1.296961326,1.352651516,1.355224088,,1.0,0.0,0.0,16.0,7.0,10.0,4000.0,4000.0,1250.0,32.0,1.5,0.36,7.597786538,4.97960221,,0.3,0.3,-0.3370165746,0.296961326,-0.8407186502,0.296961326,0.3526515155,0.3552240884
78.0,3.917200087,15.90023944,7.024269152,3.0566,31.0079396,15.3758,2179.563,0.8908,788.655,2.7604,0.54489075,0.9689981125,0.630924,2.144812863,0.9689981125,1.84203509,1.510926691,1.425112677,2.614717652,2.022996893,2.299928022,1.633735846,1.388079606,2.0,0.0,0.0,0.0,9.0,3.0,3.0,4000.0,4000.0,1250.0,32.0,1.5,0.36,1.054337499,2.965225948,,0.3,0.3,-0.2983010984,-0.5652037844,-0.5056838675,-0.5652037844,-0.3879059443,-0.2795802231
79.0,1.418849759,1.527993877,1.473421818,0.3466666667,2.146649667,3.307333333,128.0463333,0.3016666667,33.98,0.5493333333,0.03201158333,0.06708280208,0.027184,0.2,0.06708280208,0.1064595083,0.09129337077,1.733333333,1.297974501,3.797281925,1.231969621,1.3018078,1.345556274,,1.0,0.0,0.0,5.0,1.0,4.0,4000.0,4000.0,1250.0,32.0,1.5,0.36,1.100590884,1.678973707,,0.3,0.3,-0.4230769231,0.2319696214,-0.7366537382,0.2319696214,0.3018078003,0.345556274
80.0,1.828684549,2.145028785,1.988967404,0.54525,0.324985,1.059,443.842,0.14875,0.332,0.04075,0.1109605,0.01015578125,0.0002656,0.2,0.1109605,0.1112261,0.1130080506,2.72625,2.594503928,4.824877494,1.157740405,1.152728795,1.157087861,,1.0,0.0,0.0,18.0,4.0,12.0,4000.0,4000.0,1250.0,32.0,1.5,0.36,2.762759664,7.368480982,,0.3,0.3,-0.6331957818,-0.3211264901,-0.7927408517,-0.1362485099,-0.1324932589,-0.1357613939
81.0,2.44921635,2.757759172,2.654911565,0.39,0.099991,0.593,91.22725,0.08975,48.50525,0.1465,0.0228068125,0.00312471875,0.0388042,0.2,0.0388042,0.0616110125,0.05024581943,1.95,1.920002658,7.76183978,1.022574872,1.051912358,1.081053878,,1.0,0.0,0.0,10.0,4.0,8.0,4000.0,4000.0,1250.0,32.0,1.5,0.36,3.596733287,2.312656655,,0.3,0.3,-0.4871794872,-0.06891097756,-0.8711645656,0.02257487179,0.05191235751,0.08105387821
82.0,1.13554031,1.834623826,1.48437308,0.3886666667,0.066663,0.971,0.18,0.1343333333,0.002,0.1023333333,4.5e-05,0.00208321875,1.6e-06,0.2,0.00208321875,0.00208481875,0.002087655153,1.943333333,1.92330006,186.1737874,1.073418061,1.073404909,1.073413318,,1.0,0.0,0.0,4.0,1.0,3.0,4000.0,4000.0,1250.0,32.0,1.5,0.36,2.233585608,2.931611726,,0.3,0.3,-0.4854202401,-0.06839652123,-0.9946286746,-0.06839652123,-0.06838510681,-0.06839240459
,,,,,,,,,,,0.0,0.0,0.0,0.2,0.0,0.0,0.0,,,,,,,,,,,,,,4000.0,4000.0,1250.0,32.0,1.5,0.36,,,,0.3,0.3,,,,,,
84.0,4475905.0,2.13017547,0.101,0.2,0.179,1.212,0.021,0.12,0.024,,5.25e-06,0.00559375,1.92e-05,0.2,0.00559375,0.00561295,0.005594607102,1.0,1.02796875,35.74871235,1.82796875,1.827973036,1.82806475,,1.0,0.0,0.0,6.0,0.0,5.0,4000.0,4000.0,1250.0,32.0,1.5,0.36,2.50004375,,,0.3,0.3,0.0,0.82796875,-0.9720269645,0.82796875,0.8279730355,0.82806475
85.0,1.527507286,1.881232824,1.704370055,0.2826666667,0.4933216667,0.6936666667,248.876,0.112,21.122,0.072,0.062219,0.01541630208,0.0168976,0.2,0.062219,0.08214448125,0.07277006713,1.413333333,1.312187907,3.884381007,1.493699292,1.531026181,1.564190382,,1.0,0.0,0.0,8.0,1.0,7.0,4000.0,4000.0,1250.0,32.0,1.5,0.36,3.234098214,4.401355556,,0.3,0.3,-0.2924528302,0.3281237102,-0.7425587248,0.4936992925,0.5310261809,0.5641903818
86.0,1.531143782,1.83663479,1.618616274,0.2878,0.6479866,0.8384,167.2584,0.1284,48.2588,0.2932,0.0418146,0.02024958125,0.03860704,0.2,0.0418146,0.08838992875,0.07124817695,1.439,1.30669942,4.0394016,1.396159138,1.49843008,1.557991413,,1.0,0.0,0.0,3.0,1.0,2.0,4000.0,4000.0,1250.0,32.0,1.5,0.36,2.662107477,1.154867121,,0.3,0.3,-0.3050729673,0.3212285658,-0.752438579,0.3961591383,0.4984300797,0.5579914133
87.0,3.063717034,3.678175027,3.37070089,1.897,9.3079544,5.784,1012.9708,0.723,572.023,1.563,0.2532427,0.290873575,0.4576184,1.001734675,0.4576184,0.89291142,0.7065356067,1.89371502,3.864538848,2.684931916,2.320153265,1.778656041,1.514073517,3.0,0.0,0.0,0.0,9.0,4.0,6.0,4000.0,4000.0,1250.0,32.0,1.5,0.36,1.30684056,2.063043875,,0.3,0.3,-0.4719374407,-0.656893213,-0.6275510771,-0.5689939905,-0.4377777508,-0.3395300896
88.0,4478930.0,1.526989828,0.102,0.3,0.064,0.004,0.004,0.0,0.001,,1e-06,0.002,8e-07,0.2,0.002,0.0020008,0.002000025574,1.5,1.485148515,149.998082,1.206666667,1.206666752,1.206669333,2.0,1.0,1.0,0.0,8.0,8.0,0.0,4000.0,4000.0,1250.0,32.0,1.5,0.36,,,,0.3,0.3,-0.3333333333,0.2066666667,-0.9933332481,0.2066666667,0.2066667519,0.2066693333
89.0,1.704299081,2.125764026,1.980418985,0.39,0.199988,1.571,39.392,0.1613333333,4.268,0.2683333333,0.009848,0.006249625,0.0034144,0.2,0.009848,0.0162925,0.01408078804,1.95,1.890912529,27.69731346,1.054487249,1.042555545,1.036427779,,1.0,0.0,0.0,4.0,1.0,3.0,4000.0,4000.0,1250.0,32.0,1.5,0.36,1.920545455,1.130736894,,0.3,0.3,-0.4871794872,-0.06089839744,-0.9638954153,-0.05167179487,-0.04081849221,-0.0351474359
90.0,1.523274086,1.835926259,1.629337519,0.3713333333,0.1799943333,0.684,0.63,0.057,0.0,0.001,0.0001575,0.005624822917,0.0,0.2,0.005624822917,0.005624822917,0.005642379361,1.856666667,1.805877948,65.81147944,1.015613028,1.015564262,1.015613028,,1.0,0.0,0.0,8.0,2.0,6.0,4000.0,4000.0,1250.0,32.0,1.5,0.36,5.265921053,300.0,,0.3,0.3,-0.4614003591,-0.0153730083,-0.9848050825,-0.0153730083,-0.01532572883,-0.0153730083
,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,4000.0,4000.0,1250.0,32.0,1.5,0.36,,,,,,,,,,,
,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,4000.0,4000.0,1250.0,32.0,1.5,0.36,,,,,,,,,,,
93.0,1.576334596,2.028266988,1.735576696,0.2723333333,0.50666,1.336333333,14.07,0.1906666667,3.65,0.185,0.0035175,0.015833125,0.00292,0.2,0.015833125,0.018753125,0.01771929737,1.361666667,1.26177728,15.36930769,1.380048195,1.386974164,1.390770349,,1.0,0.0,0.0,3.0,1.0,2.0,4000.0,4000.0,1250.0,32.0,1.5,0.36,1.591875,63.35616438,,0.3,0.3,-0.2656058752,0.3800481946,-0.9349352606,0.3800481946,0.3869741641,0.3907703488
94.0,1.835921753,2.376325106,2.10612343,0.304,0.109993,1.106,399.52,0.112,0.035,0.1115,0.09988,0.00343728125,2.8e-05,0.2,0.09988,0.099908,0.1003049618,1.52,1.494318043,3.030757348,1.512763158,1.514161059,1.512855263,,1.0,0.0,0.0,8.0,3.0,5.0,4000.0,4000.0,1250.0,32.0,1.5,0.36,3.570357143,2.690834081,,0.3,0.3,-0.3421052632,0.1955173725,-0.6700494678,0.5127631579,0.5141610585,0.5128552632
95.0,1.219278665,1.833087992,1.526896964,0.3623333333,0.06666233333,0.5016666667,1.31,0.04766666667,0.126,0.09766666667,0.0003275,0.002083197917,0.0001008,0.2,0.002083197917,0.002183997917,0.002183354205,1.811666667,1.792990892,165.952612,1.000690823,1.000414097,1.000412319,,1.0,0.0,0.0,7.0,3.0,6.0,4000.0,4000.0,1250.0,32.0,1.5,0.36,6.300576923,3.072704437,,0.3,0.3,-0.4480220791,-0.0006903461362,-0.9939741834,-0.0006903461362,-0.0004139258371,-0.000412149264
,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,4000.0,4000.0,1250.0,32.0,1.5,0.36,,,,,,,,,,,
97.0,1.835567703,2.75929778,2.389688589,0.9132,6.7919824,10.1262,417.285,0.6194,,,0.10432125,0.21224945,0.0,0.3165707,0.21224945,0.25325656,0.258565678,2.884663679,2.215163659,3.531791253,1.595807563,1.476318575,1.48909944,,1.0,0.0,0.0,4.0,3.0,2.0,4000.0,4000.0,1250.0,32.0,1.5,0.36,1.531950151,,,0.3,0.3,-0.6533391371,-0.3733580267,-0.716857558,-0.3733580267,-0.322639424,-0.3284531756
98.0,7.253385092,8.146219665,7.496367541,5.83775,113.539991,26.52625,77.1445,4.1665,39.4755,8.21675,0.019286125,3.548124719,0.0315804,3.598991244,3.548124719,3.579705119,3.551058302,1.622051737,1.557512206,1.643946538,1.493747109,1.492626688,1.48177333684614,2.0,0.0,0.0,0.0,1.0,1.0,0.0,4000.0,4000.0,1250.0,32.0,1.5,0.36,13.04942393,24.78056604,,0.3,0.3,-0.3834968535,-0.3305426374,-0.3917077124,-0.3305426374,-0.3300401179,-0.3251329504
99.0,1.372936189,2.145333999,1.820745687,0.3594,1.68798,5.624,202.736,0.3252,0.62,0.3042,0.050684,0.052749375,0.000496,0.2,0.052749375,0.0832427,0.08212900659,1.797,1.421961973,4.376042216,1.148440109,1.23018644,1.23328519755147,,1.0,0.0,0.0,6.0,1.0,5.0,4000.0,4000.0,1250.0,32.0,1.5,0.36,1.078364084,1.012326287,,0.3,0.3,-0.4435169727,0.1484401085,-0.7714830089,0.1484401085,0.2301864401,0.2332851976
